epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-956240.96,-785745.344,-1609860.864,-1582588.672,-1301906.816,0.01,mfvi,0,8,1.0
5000,-936716.096,-630770.88,-818967.872,-1269152.768,-1167386.624,0.01,mfvi,0,8,1.0
10000,-925065.6,-638926.848,-839756.736,-1267586.816,-1116222.592,0.01,mfvi,0,8,1.0
15000,-925468.544,-624702.592,-812703.68,-1244472.32,-1066996.096,0.01,mfvi,0,8,1.0
20000,-965210.496,-652127.616,-789336.256,-1218624.0,-1045511.36,0.01,mfvi,0,8,1.0
25000,-978355.392,-680783.168,-746400.0,-1176884.992,-1040489.984,0.01,mfvi,0,8,1.0
30000,-992414.848,-703266.048,-711767.872,-1134045.184,-1079255.424,0.01,mfvi,0,8,1.0
35000,-1003505.216,-703298.048,-666110.464,-1086436.096,-1048377.088,0.01,mfvi,0,8,1.0
40000,-1014971.84,-703840.448,-628376.0,-1046590.72,-1021281.92,0.01,mfvi,0,8,1.0
45000,-1020877.504,-706325.248,-614393.024,-1027717.504,-1004145.92,0.01,mfvi,0,8,1.0
50000,-1022788.992,-706347.904,-607471.232,-1013642.24,-987420.416,0.01,mfvi,0,8,1.0
55000,-1021307.392,-702709.76,-601377.408,-1000452.48,-981790.336,0.01,mfvi,0,8,1.0
60000,-1020824.576,-700241.6,-595237.76,-986043.584,-986039.04,0.01,mfvi,0,8,1.0
65000,-1022867.968,-698046.72,-590787.072,-972860.096,-966063.744,0.01,mfvi,0,8,1.0
70000,-1024014.72,-697383.808,-586317.696,-960564.672,-933528.192,0.01,mfvi,0,8,1.0
75000,-1014023.04,-685246.528,-580288.576,-947563.648,-899727.104,0.01,mfvi,0,8,1.0
80000,-990943.296,-671364.992,-576596.16,-934732.736,-886620.608,0.01,mfvi,0,8,1.0
85000,-988478.976,-667523.328,-573142.656,-921519.872,-869231.744,0.01,mfvi,0,8,1.0
90000,-1029793.088,-682248.704,-569914.368,-910666.368,-856267.392,0.01,mfvi,0,8,1.0
95000,-1024201.344,-687119.872,-567065.088,-901766.272,-842647.296,0.01,mfvi,0,8,1.0
100000,-991280.192,-673879.808,-563105.28,-891509.76,-822985.92,0.01,mfvi,0,8,1.0
105000,-991478.4,-671277.44,-557063.296,-882199.936,-810541.76,0.01,mfvi,0,8,1.0
110000,-977749.376,-663931.008,-551115.328,-872162.176,-809182.784,0.01,mfvi,0,8,1.0
115000,-959964.032,-657828.352,-543315.584,-860753.472,-792356.864,0.01,mfvi,0,8,1.0
120000,-948420.352,-651929.6,-537483.584,-850772.864,-784548.672,0.01,mfvi,0,8,1.0
125000,-939573.568,-642634.752,-532200.736,-837398.528,-769951.168,0.01,mfvi,0,8,1.0
130000,-917525.12,-636793.6,-526192.448,-818841.664,-748331.904,0.01,mfvi,0,8,1.0
135000,-894919.424,-619444.224,-518812.48,-800372.032,-729236.8,0.01,mfvi,0,8,1.0
140000,-874010.176,-611263.104,-512569.984,-786032.256,-717764.224,0.01,mfvi,0,8,1.0
145000,-862835.52,-603055.36,-504686.432,-771341.632,-717478.4,0.01,mfvi,0,8,1.0
150000,-862168.704,-602059.136,-497106.336,-758149.888,-703277.76,0.01,mfvi,0,8,1.0
155000,-852000.512,-596169.984,-492143.264,-746622.592,-689443.904,0.01,mfvi,0,8,1.0
160000,-816272.32,-585972.096,-487006.336,-736170.496,-672844.416,0.01,mfvi,0,8,1.0
165000,-794205.056,-570230.976,-480606.272,-723450.88,-658920.064,0.01,mfvi,0,8,1.0
170000,-777677.888,-565991.168,-473539.584,-711157.056,-650055.936,0.01,mfvi,0,8,1.0
175000,-776123.52,-568153.472,-466806.88,-701190.784,-636894.656,0.01,mfvi,0,8,1.0
180000,-782286.016,-578790.08,-463432.16,-693546.88,-618990.464,0.01,mfvi,0,8,1.0
185000,-784623.872,-575879.552,-458252.896,-683618.56,-600271.744,0.01,mfvi,0,8,1.0
190000,-785068.288,-572085.824,-454194.496,-671093.632,-584476.608,0.01,mfvi,0,8,1.0
195000,-771513.984,-557293.824,-447466.208,-658840.128,-574796.544,0.01,mfvi,0,8,1.0
200000,-769273.92,-548125.824,-440816.768,-645634.56,-570146.816,0.01,mfvi,0,8,1.0
