epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-114066.264,-8987488.256,-11901235.2,-9989008.384,-9246285.824,0.0001,mfvi,0,10,2
5000,-214503.328,-5189099.52,-4736048.128,-7622554.624,-7492210.688,0.0001,mfvi,0,10,2
10000,-54197.152,-4697275.392,-4666952.704,-7725048.32,-7653096.96,0.0001,mfvi,0,10,2
15000,-39255.844,-4179086.08,-4566102.016,-7749109.76,-7712978.944,0.0001,mfvi,0,10,2
20000,-88589.256,-3797485.568,-4454475.776,-7779356.16,-7765337.088,0.0001,mfvi,0,10,2
25000,-117423.376,-3597434.88,-4389615.104,-7862135.808,-7838921.728,0.0001,mfvi,0,10,2
30000,-118567.792,-3496191.488,-4316795.904,-7951656.448,-7896538.112,0.0001,mfvi,0,10,2
35000,-90515.944,-3508855.552,-4295684.096,-8020832.256,-7980268.544,0.0001,mfvi,0,10,2
40000,-89407.48,-3552272.384,-4299848.704,-8025182.208,-8015860.736,0.0001,mfvi,0,10,2
45000,-90142.664,-3610172.672,-4283004.928,-8022066.176,-8066525.184,0.0001,mfvi,0,10,2
50000,-71921.68,-3649254.912,-4267756.544,-7999868.928,-8069743.616,0.0001,mfvi,0,10,2
55000,-69053.712,-3661068.8,-4264861.44,-7998295.04,-8062563.328,0.0001,mfvi,0,10,2
60000,-66855.752,-3669117.44,-4259869.952,-7991726.08,-8045325.312,0.0001,mfvi,0,10,2
65000,-68703.136,-3651467.008,-4245368.064,-7978389.504,-8030967.296,0.0001,mfvi,0,10,2
70000,-69329.952,-3640590.08,-4232784.896,-7972920.32,-8035939.328,0.0001,mfvi,0,10,2
75000,-70184.696,-3630312.96,-4223016.448,-7965782.528,-8042131.456,0.0001,mfvi,0,10,2
80000,-72412.152,-3619682.816,-4212741.376,-7958034.432,-8035791.36,0.0001,mfvi,0,10,2
85000,-70810.288,-3631786.496,-4210175.488,-7939642.368,-8002782.208,0.0001,mfvi,0,10,2
90000,-66073.288,-3653528.064,-4202048.512,-7906826.752,-7977003.008,0.0001,mfvi,0,10,2
95000,-63894.176,-3664591.872,-4194678.528,-7876100.096,-7951547.392,0.0001,mfvi,0,10,2
100000,-64832.548,-3662668.288,-4190422.528,-7879358.464,-7963250.688,0.0001,mfvi,0,10,2
105000,-63083.716,-3661301.76,-4182957.568,-7871862.272,-7957108.736,0.0001,mfvi,0,10,2
110000,-61782.272,-3659723.008,-4181303.296,-7865498.624,-7972781.056,0.0001,mfvi,0,10,2
115000,-61893.896,-3664016.384,-4176214.784,-7849006.08,-7962521.6,0.0001,mfvi,0,10,2
120000,-62123.52,-3664760.832,-4171968.512,-7846079.488,-7949601.28,0.0001,mfvi,0,10,2
125000,-62185.644,-3653962.752,-4164944.384,-7837501.44,-7936748.544,0.0001,mfvi,0,10,2
130000,-60156.544,-3663064.32,-4157185.792,-7819618.304,-7924425.728,0.0001,mfvi,0,10,2
135000,-59101.568,-3654097.408,-4147395.584,-7809245.184,-7924560.896,0.0001,mfvi,0,10,2
140000,-58484.256,-3667361.792,-4145973.248,-7796027.392,-7894573.056,0.0001,mfvi,0,10,2
145000,-60865.976,-3660918.272,-4137525.76,-7776991.744,-7852783.616,0.0001,mfvi,0,10,2
150000,-61356.56,-3656019.968,-4128046.848,-7777969.152,-7831472.64,0.0001,mfvi,0,10,2
155000,-62385.744,-3654201.344,-4123524.096,-7771870.72,-7826190.336,0.0001,mfvi,0,10,2
160000,-61782.576,-3646155.264,-4120931.584,-7771222.016,-7806426.624,0.0001,mfvi,0,10,2
165000,-58210.36,-3659268.096,-4112811.52,-7752996.864,-7802748.928,0.0001,mfvi,0,10,2
170000,-60272.384,-3645213.696,-4104266.752,-7746229.248,-7802581.504,0.0001,mfvi,0,10,2
175000,-58469.252,-3650393.344,-4100030.464,-7740145.664,-7809715.2,0.0001,mfvi,0,10,2
180000,-58567.704,-3654652.928,-4094029.824,-7728486.4,-7806731.264,0.0001,mfvi,0,10,2
185000,-56086.64,-3661844.736,-4090266.112,-7719511.552,-7820293.12,0.0001,mfvi,0,10,2
190000,-54986.056,-3655559.936,-4086865.92,-7714709.504,-7831919.616,0.0001,mfvi,0,10,2
195000,-52817.948,-3661809.152,-4088270.08,-7706311.68,-7838488.064,0.0001,mfvi,0,10,2
200000,-51612.82,-3668662.528,-4086601.728,-7699420.672,-7874667.52,0.0001,mfvi,0,10,2
