epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-312870.528,-326887.104,-239511.504,-271645.44,-270938.176,0.001,mfvi,1,10,1
5000,-234.890046875,-577.1210625,-4454.629,-12178.375,-16894.782,0.001,mfvi,1,10,1
10000,-231.52253125,-528.5014375,-4339.9895,-11765.078,-14159.043,0.001,mfvi,1,10,1
15000,-157.78575,-378.74140625,-4078.46175,-11776.104,-15350.689,0.001,mfvi,1,10,1
20000,-107.120515625,-287.15509375,-3516.93525,-11400.281,-12835.964,0.001,mfvi,1,10,1
25000,-105.1221796875,-279.59259375,-3112.401,-9483.292,-11902.492,0.001,mfvi,1,10,1
30000,-101.74853125,-261.590875,-2935.0685,-8493.477,-10123.967,0.001,mfvi,1,10,1
35000,-77.1532734375,-224.943578125,-2738.80225,-7979.1655,-10570.829,0.001,mfvi,1,10,1
40000,-73.2036484375,-200.395890625,-2546.7375,-7541.7675,-8335.1975,0.001,mfvi,1,10,1
45000,-51.5445078125,-162.908515625,-2407.225,-7365.763,-9384.742,0.001,mfvi,1,10,1
50000,-31.301599609375,-126.8780625,-2304.861,-7351.4835,-8640.542,0.001,mfvi,1,10,1
55000,-19.217466796875,-96.8624921875,-2218.056,-7219.8835,-7790.948,0.001,mfvi,1,10,1
60000,-2.36832568359375,-60.45651171875,-2094.2815,-7259.4225,-6953.889,0.001,mfvi,1,10,1
65000,-1.5576932373046875,-45.0233828125,-1971.933,-6857.2535,-6713.034,0.001,mfvi,1,10,1
70000,-2.30681396484375,-34.92725,-1857.37375,-6325.7505,-6301.2105,0.001,mfvi,1,10,1
75000,-3.450375,-27.196794921875,-1759.989125,-6357.413,-5206.2955,0.001,mfvi,1,10,1
80000,-4.41579638671875,-19.853234375,-1697.94025,-5859.3585,-5790.293,0.001,mfvi,1,10,1
85000,0.542225830078125,-9.649853515625,-1661.236375,-5505.87,-5064.114,0.001,mfvi,1,10,1
90000,-1.3692174072265626,-5.82572998046875,-1609.765625,-5499.1235,-4886.2515,0.001,mfvi,1,10,1
95000,-5.240591796875,-5.0536015625,-1506.540625,-5512.2135,-4369.2895,0.001,mfvi,1,10,1
100000,-7.7883427734375,-6.08767626953125,-1436.121125,-4944.2215,-4533.695,0.001,mfvi,1,10,1
