epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
999,-1926.1868248640342,0.0001,sbvi,0,4,0.25
1999,-1659.4788126799149,0.0001,sbvi,0,4,0.25
2999,-1416.7882953967335,0.0001,sbvi,0,4,0.25
3999,-1414.0005560833174,0.0001,sbvi,0,4,0.25
4999,-1404.660435068319,0.0001,sbvi,0,4,0.25
5999,-1413.0541067076654,0.0001,sbvi,0,4,0.25
6999,-1420.7000607045852,0.0001,sbvi,0,4,0.25
7999,-1425.7119752944593,0.0001,sbvi,0,4,0.25
8999,-1459.5546212374218,0.0001,sbvi,0,4,0.25
9999,-1650.1416939443602,0.0001,sbvi,0,4,0.25
10999,-1627.5746826239326,0.0001,sbvi,0,4,0.25
11999,-1630.8330629850025,0.0001,sbvi,0,4,0.25
12999,-1624.0113565131232,0.0001,sbvi,0,4,0.25
13999,-1588.1806642914555,0.0001,sbvi,0,4,0.25
14999,-1564.8685465338328,0.0001,sbvi,0,4,0.25
15999,-1620.6340355716989,0.0001,sbvi,0,4,0.25
16999,-1579.3384923539902,0.0001,sbvi,0,4,0.25
