epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-16258.440897931949,0.01,sbvi,0,50,4
500,-27.34956803918859,0.01,sbvi,0,50,4
1000,-23.42213294947497,0.01,sbvi,0,50,4
1500,-16.662995614637612,0.01,sbvi,0,50,4
2000,-9.187117333083366,0.01,sbvi,0,50,4
2500,-5.892771143358829,0.01,sbvi,0,50,4
3000,-5.243722710062129,0.01,sbvi,0,50,4
3500,-4.761207762825095,0.01,sbvi,0,50,4
4000,-4.786879750846165,0.01,sbvi,0,50,4
4500,-4.458629538694296,0.01,sbvi,0,50,4
5000,-5.036258471670293,0.01,sbvi,0,50,4
5500,-5.192302101412526,0.01,sbvi,0,50,4
6000,-4.747262988374377,0.01,sbvi,0,50,4
6500,-4.793453970004819,0.01,sbvi,0,50,4
7000,-4.6607795386462145,0.01,sbvi,0,50,4
7500,-4.222707293201681,0.01,sbvi,0,50,4
8000,-4.31279162515206,0.01,sbvi,0,50,4
8500,-4.203438912309979,0.01,sbvi,0,50,4
9000,-4.0493879861077975,0.01,sbvi,0,50,4
9500,-3.8980467070150655,0.01,sbvi,0,50,4
10000,-4.130565802218789,0.01,sbvi,0,50,4
10500,-4.038533773339114,0.01,sbvi,0,50,4
11000,-4.4968492180211035,0.01,sbvi,0,50,4
11500,-4.423461562291692,0.01,sbvi,0,50,4
12000,-3.696838691777453,0.01,sbvi,0,50,4
12500,-4.0927866151730194,0.01,sbvi,0,50,4
13000,-4.084627784671007,0.01,sbvi,0,50,4
13500,-4.125536881549698,0.01,sbvi,0,50,4
14000,-4.168582087315788,0.01,sbvi,0,50,4
14500,-3.975550301554779,0.01,sbvi,0,50,4
15000,-4.148911808634153,0.01,sbvi,0,50,4
15500,-4.082055572751452,0.01,sbvi,0,50,4
16000,-4.1640728579609005,0.01,sbvi,0,50,4
16500,-4.063102333333536,0.01,sbvi,0,50,4
17000,-4.118396747344082,0.01,sbvi,0,50,4
17500,-4.243553500897894,0.01,sbvi,0,50,4
18000,-4.300695946519169,0.01,sbvi,0,50,4
18500,-4.245466960940008,0.01,sbvi,0,50,4
19000,-4.173131042463983,0.01,sbvi,0,50,4
19500,-4.4138519257592,0.01,sbvi,0,50,4
20000,-4.113455301892802,0.01,sbvi,0,50,4
20500,-4.035290882453006,0.01,sbvi,0,50,4
21000,-4.350838973174008,0.01,sbvi,0,50,4
21500,-4.5642162044354935,0.01,sbvi,0,50,4
22000,-4.763437013157592,0.01,sbvi,0,50,4
22500,-4.573210359478822,0.01,sbvi,0,50,4
23000,-4.597798256349364,0.01,sbvi,0,50,4
23500,-5.038226316661267,0.01,sbvi,0,50,4
24000,-4.95013049539186,0.01,sbvi,0,50,4
24500,-5.1649457728371635,0.01,sbvi,0,50,4
25000,-4.585901586720052,0.01,sbvi,0,50,4
25500,-4.4490783192947685,0.01,sbvi,0,50,4
26000,-4.466215513841765,0.01,sbvi,0,50,4
26500,-4.577105715143501,0.01,sbvi,0,50,4
27000,-3.8927040587654465,0.01,sbvi,0,50,4
27500,-4.18646212358993,0.01,sbvi,0,50,4
28000,-3.9697695266902246,0.01,sbvi,0,50,4
28500,-4.108736640508547,0.01,sbvi,0,50,4
29000,-4.202999068334298,0.01,sbvi,0,50,4
29500,-4.1433346696057995,0.01,sbvi,0,50,4
30000,-4.585843509885576,0.01,sbvi,0,50,4
30500,-3.9278907096218427,0.01,sbvi,0,50,4
31000,-3.798127274400732,0.01,sbvi,0,50,4
31500,-4.194680364537615,0.01,sbvi,0,50,4
32000,-4.271648888538997,0.01,sbvi,0,50,4
32500,-3.7707188148161164,0.01,sbvi,0,50,4
33000,-4.10871475446379,0.01,sbvi,0,50,4
33500,-4.050866904724324,0.01,sbvi,0,50,4
34000,-4.0511563888752145,0.01,sbvi,0,50,4
34500,-4.075905115228585,0.01,sbvi,0,50,4
35000,-4.254286416134931,0.01,sbvi,0,50,4
35500,-4.039076042824083,0.01,sbvi,0,50,4
36000,-3.9333358490604766,0.01,sbvi,0,50,4
36500,-4.065371165954111,0.01,sbvi,0,50,4
37000,-4.02642808194437,0.01,sbvi,0,50,4
37500,-4.014006751262607,0.01,sbvi,0,50,4
38000,-3.746662910349336,0.01,sbvi,0,50,4
38500,-4.3950499917167605,0.01,sbvi,0,50,4
39000,-4.558762861969338,0.01,sbvi,0,50,4
39500,-4.263798102398429,0.01,sbvi,0,50,4
40000,-3.8048248952409702,0.01,sbvi,0,50,4
40500,-3.9813948417510994,0.01,sbvi,0,50,4
41000,-4.165129735731541,0.01,sbvi,0,50,4
41500,-4.1681582172596485,0.01,sbvi,0,50,4
42000,-4.251507614268114,0.01,sbvi,0,50,4
42500,-4.110177887441027,0.01,sbvi,0,50,4
43000,-3.8028680713980156,0.01,sbvi,0,50,4
43500,-3.8923109811248042,0.01,sbvi,0,50,4
44000,-4.4477185668311865,0.01,sbvi,0,50,4
