ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0.857877685546875,0.4173728942871094,-19.53290234375,-7797.0515,-1974604.288,1e-08,mfvi,0,100,5
