ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0.8634544677734375,0.8188295288085937,0.7904459228515625,-69245.48,-14953421.824,0.1,mfvi,0,1000,0.001
