epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-1691.38669211157,0.1,sbvi,0,50,4
500,-751.7933203639943,0.1,sbvi,0,50,4
1000,-324.2548814011267,0.1,sbvi,0,50,4
1500,-109.5862139910006,0.1,sbvi,0,50,4
2000,-41.94356772824216,0.1,sbvi,0,50,4
2500,-35.931113007241805,0.1,sbvi,0,50,4
3000,-36.74597893897556,0.1,sbvi,0,50,4
3500,-32.72586680775982,0.1,sbvi,0,50,4
4000,-30.165952555733874,0.1,sbvi,0,50,4
4500,-29.608102114537136,0.1,sbvi,0,50,4
5000,-31.60445674628373,0.1,sbvi,0,50,4
5500,-29.654901924274817,0.1,sbvi,0,50,4
6000,-29.10205291378577,0.1,sbvi,0,50,4
6500,-29.26960924179593,0.1,sbvi,0,50,4
7000,-28.829909971356532,0.1,sbvi,0,50,4
7500,-30.315842172768875,0.1,sbvi,0,50,4
8000,-28.97625052624092,0.1,sbvi,0,50,4
8500,-31.18442394680005,0.1,sbvi,0,50,4
9000,-29.093087507174175,0.1,sbvi,0,50,4
9500,-27.56359087315375,0.1,sbvi,0,50,4
10000,-27.860039872711795,0.1,sbvi,0,50,4
10500,-28.12100860807894,0.1,sbvi,0,50,4
11000,-28.705128590835642,0.1,sbvi,0,50,4
11500,-27.71715528549146,0.1,sbvi,0,50,4
12000,-27.56180198168479,0.1,sbvi,0,50,4
12500,-27.541209252037934,0.1,sbvi,0,50,4
13000,-27.429115846221855,0.1,sbvi,0,50,4
13500,-28.547575735407502,0.1,sbvi,0,50,4
14000,-27.43437805033229,0.1,sbvi,0,50,4
14500,-31.46398947483054,0.1,sbvi,0,50,4
15000,-27.826015409135668,0.1,sbvi,0,50,4
15500,-26.86152598757316,0.1,sbvi,0,50,4
16000,-27.510040332454846,0.1,sbvi,0,50,4
16500,-28.49162329677114,0.1,sbvi,0,50,4
17000,-27.318998244223415,0.1,sbvi,0,50,4
17500,-27.910348142737647,0.1,sbvi,0,50,4
18000,-27.095563858256327,0.1,sbvi,0,50,4
18500,-26.7784693755028,0.1,sbvi,0,50,4
19000,-28.89881883638623,0.1,sbvi,0,50,4
19500,-29.281650471098835,0.1,sbvi,0,50,4
20000,-27.747341489407344,0.1,sbvi,0,50,4
20500,-26.349424322201237,0.1,sbvi,0,50,4
21000,-27.52317474497585,0.1,sbvi,0,50,4
21500,-26.61361177942143,0.1,sbvi,0,50,4
22000,-25.587486562238674,0.1,sbvi,0,50,4
22500,-27.23380888385549,0.1,sbvi,0,50,4
23000,-25.580944165538025,0.1,sbvi,0,50,4
23500,-26.009666522512614,0.1,sbvi,0,50,4
24000,-25.75981924148381,0.1,sbvi,0,50,4
24500,-29.566517199702343,0.1,sbvi,0,50,4
25000,-25.029340413520288,0.1,sbvi,0,50,4
25500,-25.483096606952074,0.1,sbvi,0,50,4
26000,-25.42388526374675,0.1,sbvi,0,50,4
26500,-25.000977461276634,0.1,sbvi,0,50,4
27000,-26.027122157463715,0.1,sbvi,0,50,4
27500,-25.182322563423472,0.1,sbvi,0,50,4
28000,-25.878691347955943,0.1,sbvi,0,50,4
28500,-25.905446512643874,0.1,sbvi,0,50,4
29000,-25.03203940898309,0.1,sbvi,0,50,4
29500,-24.226730440846737,0.1,sbvi,0,50,4
