epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-97.89156927398473,0.01,sbvi,0,50,4
500,-29.249556074084186,0.01,sbvi,0,50,4
1000,-28.35722419107748,0.01,sbvi,0,50,4
1500,-28.179003605557146,0.01,sbvi,0,50,4
2000,-28.744866387787297,0.01,sbvi,0,50,4
2500,-27.513205514866883,0.01,sbvi,0,50,4
3000,-26.18698211605334,0.01,sbvi,0,50,4
3500,-26.864709211859402,0.01,sbvi,0,50,4
4000,-25.527796269135965,0.01,sbvi,0,50,4
4500,-25.185011076307628,0.01,sbvi,0,50,4
5000,-26.62208183984099,0.01,sbvi,0,50,4
5500,-25.003821974585765,0.01,sbvi,0,50,4
6000,-25.034962393560882,0.01,sbvi,0,50,4
6500,-25.168025314901687,0.01,sbvi,0,50,4
7000,-24.85310882211558,0.01,sbvi,0,50,4
7500,-24.900880037399688,0.01,sbvi,0,50,4
8000,-24.295136578019687,0.01,sbvi,0,50,4
8500,-23.829178796347207,0.01,sbvi,0,50,4
9000,-23.7048496138451,0.01,sbvi,0,50,4
9500,-23.494579399606156,0.01,sbvi,0,50,4
10000,-23.297352106548985,0.01,sbvi,0,50,4
10500,-22.87536002204097,0.01,sbvi,0,50,4
11000,-22.457435508385796,0.01,sbvi,0,50,4
11500,-22.403597808087245,0.01,sbvi,0,50,4
12000,-21.99713395812767,0.01,sbvi,0,50,4
12500,-21.273252907734722,0.01,sbvi,0,50,4
13000,-21.102257192771802,0.01,sbvi,0,50,4
13500,-20.439294254610648,0.01,sbvi,0,50,4
14000,-20.453858136121084,0.01,sbvi,0,50,4
14500,-19.812222057174235,0.01,sbvi,0,50,4
15000,-19.413309125655978,0.01,sbvi,0,50,4
15500,-18.942121649295405,0.01,sbvi,0,50,4
16000,-18.150206047261754,0.01,sbvi,0,50,4
16500,-18.02836683731286,0.01,sbvi,0,50,4
17000,-17.714294539696123,0.01,sbvi,0,50,4
17500,-17.244882887136146,0.01,sbvi,0,50,4
18000,-16.67337956338271,0.01,sbvi,0,50,4
18500,-15.976317615157514,0.01,sbvi,0,50,4
19000,-15.785392212333955,0.01,sbvi,0,50,4
19500,-15.246548148966973,0.01,sbvi,0,50,4
20000,-15.059935792428892,0.01,sbvi,0,50,4
20500,-14.374709073088143,0.01,sbvi,0,50,4
21000,-14.24307040907655,0.01,sbvi,0,50,4
21500,-13.45196014869045,0.01,sbvi,0,50,4
22000,-12.995343589039273,0.01,sbvi,0,50,4
22500,-12.274997672784082,0.01,sbvi,0,50,4
23000,-12.233472102530529,0.01,sbvi,0,50,4
23500,-11.321841032061338,0.01,sbvi,0,50,4
24000,-10.894731436712567,0.01,sbvi,0,50,4
24500,-10.940424193344281,0.01,sbvi,0,50,4
25000,-9.992413047273192,0.01,sbvi,0,50,4
25500,-9.802635761746494,0.01,sbvi,0,50,4
26000,-9.295093969801945,0.01,sbvi,0,50,4
26500,-8.992504155677986,0.01,sbvi,0,50,4
27000,-8.813266152393604,0.01,sbvi,0,50,4
27500,-8.28760151045559,0.01,sbvi,0,50,4
28000,-7.814967798130427,0.01,sbvi,0,50,4
28500,-7.3065519856151875,0.01,sbvi,0,50,4
29000,-7.705652638023501,0.01,sbvi,0,50,4
29500,-7.185067571980952,0.01,sbvi,0,50,4
30000,-6.672370395336616,0.01,sbvi,0,50,4
30500,-6.474061256613295,0.01,sbvi,0,50,4
31000,-6.517805846172172,0.01,sbvi,0,50,4
31500,-6.113986541968581,0.01,sbvi,0,50,4
32000,-6.455377848860528,0.01,sbvi,0,50,4
32500,-6.129865844611786,0.01,sbvi,0,50,4
33000,-5.897555110840167,0.01,sbvi,0,50,4
33500,-5.779334027767578,0.01,sbvi,0,50,4
34000,-5.838684454799415,0.01,sbvi,0,50,4
34500,-5.720128213084727,0.01,sbvi,0,50,4
35000,-5.224432221352743,0.01,sbvi,0,50,4
35500,-5.27077273979226,0.01,sbvi,0,50,4
36000,-5.636300854436513,0.01,sbvi,0,50,4
36500,-5.096276652689696,0.01,sbvi,0,50,4
37000,-4.965634957624274,0.01,sbvi,0,50,4
37500,-4.974478538646077,0.01,sbvi,0,50,4
38000,-4.658059367993866,0.01,sbvi,0,50,4
38500,-5.580588189367922,0.01,sbvi,0,50,4
39000,-5.320632042681002,0.01,sbvi,0,50,4
39500,-4.8392148214481745,0.01,sbvi,0,50,4
40000,-5.130107945855351,0.01,sbvi,0,50,4
40500,-5.116202066896859,0.01,sbvi,0,50,4
41000,-4.779354208345249,0.01,sbvi,0,50,4
41500,-5.015389422406337,0.01,sbvi,0,50,4
42000,-4.800006722103204,0.01,sbvi,0,50,4
42500,-5.053630210790049,0.01,sbvi,0,50,4
43000,-5.18429973619533,0.01,sbvi,0,50,4
43500,-5.102143799144306,0.01,sbvi,0,50,4
44000,-5.128510456844004,0.01,sbvi,0,50,4
44500,-5.065638354360999,0.01,sbvi,0,50,4
45000,-5.3498305921890745,0.01,sbvi,0,50,4
