ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0.6893362426757812,0.759932373046875,0.8051168212890625,0.7259698486328126,-10.510681640625,1.0,mfvi,0,1000,1.0
