epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train,frequency
0,-14989.469,1,sbvi,0,512,2
10000,-3.034263916015625,1,sbvi,0,512,2
20000,-1.777236083984375,1,sbvi,0,512,2
30000,-1.371228271484375,1,sbvi,0,512,2
