epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-1317526.784,-6393284.096,-8257470.976,-5968974.336,-5264380.928,0.0001,mfvi,1,1000,2
5000,-92.1303671875,-357.19321875,-16343.199,-3766169.856,-4621722.112,0.0001,mfvi,1,1000,2
10000,-9.934869140625,-80.671765625,-15278.68,-3728785.152,-4701488.64,0.0001,mfvi,1,1000,2
15000,-14.5172490234375,-50.38316796875,-15303.521,-3713466.88,-4564006.912,0.0001,mfvi,1,1000,2
20000,-10.80061328125,-45.475390625,-15363.372,-3717078.272,-4495125.504,0.0001,mfvi,1,1000,2
25000,-12.8197880859375,-52.358859375,-15465.507,-3714382.08,-4493229.568,0.0001,mfvi,1,1000,2
30000,-9.715248046875,-52.9094765625,-15501.386,-3717914.624,-4516156.416,0.0001,mfvi,1,1000,2
35000,-10.330396484375,-56.26480859375,-15534.137,-3719324.672,-4522070.528,0.0001,mfvi,1,1000,2
40000,-13.0433818359375,-61.87232421875,-15566.362,-3724585.728,-4531568.128,0.0001,mfvi,1,1000,2
45000,-7.86021923828125,-59.1356796875,-15624.19,-3729020.416,-4540495.36,0.0001,mfvi,1,1000,2
50000,-7.3170029296875,-61.64246875,-15639.393,-3731589.376,-4540867.584,0.0001,mfvi,1,1000,2
55000,-7.44811962890625,-62.687078125,-15634.601,-3733497.088,-4534129.152,0.0001,mfvi,1,1000,2
60000,-10.1635107421875,-67.3746640625,-15622.572,-3735410.432,-4529295.872,0.0001,mfvi,1,1000,2
65000,-6.88285498046875,-62.99621484375,-15591.402,-3734632.96,-4521566.208,0.0001,mfvi,1,1000,2
70000,-9.390751953125,-68.279734375,-15576.645,-3735951.872,-4511802.368,0.0001,mfvi,1,1000,2
75000,-15.4446318359375,-76.8922734375,-15539.768,-3735313.408,-4504886.272,0.0001,mfvi,1,1000,2
80000,-6.66869140625,-65.6244921875,-15534.6,-3733831.168,-4492842.496,0.0001,mfvi,1,1000,2
85000,-11.9770576171875,-74.463859375,-15520.117,-3735070.464,-4488445.952,0.0001,mfvi,1,1000,2
90000,-8.5616123046875,-71.6494921875,-15510.219,-3735718.144,-4478874.112,0.0001,mfvi,1,1000,2
95000,-9.046275390625,-75.3899375,-15496.562,-3735253.504,-4476910.08,0.0001,mfvi,1,1000,2
100000,-6.4720615234375,-72.654203125,-15471.735,-3733295.104,-4475092.992,0.0001,mfvi,1,1000,2
