epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-1316113.792,-6386335.232,-8256903.68,-5968409.088,-5263255.552,0.0001,mfvi,1,1000,8
5000,-105.684390625,-350.40021875,-16929.632,-3748094.72,-4436488.704,0.0001,mfvi,1,1000,8
10000,-10.7509091796875,-74.9633984375,-15706.902,-3722359.808,-4383071.232,0.0001,mfvi,1,1000,8
15000,-17.393330078125,-55.2709296875,-15613.7,-3688333.568,-4428134.4,0.0001,mfvi,1,1000,8
20000,-12.540650390625,-46.0131015625,-15443.271,-3670965.76,-4422389.248,0.0001,mfvi,1,1000,8
25000,-15.2460478515625,-47.61222265625,-15371.064,-3666325.76,-4407408.128,0.0001,mfvi,1,1000,8
30000,-12.373822265625,-47.7235859375,-15309.545,-3667389.184,-4414625.28,0.0001,mfvi,1,1000,8
35000,-14.0429013671875,-48.71062890625,-15246.621,-3665420.288,-4405609.472,0.0001,mfvi,1,1000,8
40000,-17.903857421875,-52.6340625,-15195.439,-3667052.8,-4407674.88,0.0001,mfvi,1,1000,8
45000,-11.7622998046875,-48.12447265625,-15190.072,-3669676.544,-4403710.976,0.0001,mfvi,1,1000,8
50000,-11.9126123046875,-50.23783984375,-15168.281,-3669908.736,-4392821.248,0.0001,mfvi,1,1000,8
55000,-13.4970439453125,-50.15635546875,-15138.51,-3668851.968,-4382873.088,0.0001,mfvi,1,1000,8
60000,-19.048037109375,-51.534203125,-15110.601,-3670891.264,-4380010.496,0.0001,mfvi,1,1000,8
65000,-13.3209140625,-47.45513671875,-15075.655,-3668903.936,-4369001.472,0.0001,mfvi,1,1000,8
70000,-19.67179296875,-51.68220703125,-15046.438,-3668286.464,-4365574.656,0.0001,mfvi,1,1000,8
75000,-29.990439453125,-58.26209765625,-15000.527,-3666762.752,-4366462.976,0.0001,mfvi,1,1000,8
80000,-14.4602177734375,-46.4744140625,-14989.003,-3664753.664,-4369991.68,0.0001,mfvi,1,1000,8
85000,-26.5028984375,-53.08399609375,-14968.288,-3663421.184,-4375836.672,0.0001,mfvi,1,1000,8
90000,-21.60415234375,-48.6048046875,-14948.0,-3661518.592,-4382725.12,0.0001,mfvi,1,1000,8
95000,-23.620798828125,-49.53479296875,-14922.654,-3659754.24,-4386640.896,0.0001,mfvi,1,1000,8
100000,-16.781123046875,-44.80556640625,-14884.23,-3656036.608,-4388077.568,0.0001,mfvi,1,1000,8
