val_ll,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type
-37149.72,-9157.839,-7733.1595,-42278.576,-9383849.984,-1035728125.952,1,mfvi
