epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-196.54576970192596,1,sbvi,0,4,4
500,-42.8456485354817,1,sbvi,0,4,4
1000,-46.64245525911652,1,sbvi,0,4,4
1500,-44.70990120073517,1,sbvi,0,4,4
2000,-50.907672446884504,1,sbvi,0,4,4
2500,-46.24689499834024,1,sbvi,0,4,4
3000,-46.55491463361804,1,sbvi,0,4,4
3500,-42.013097828330125,1,sbvi,0,4,4
4000,-41.13161345561063,1,sbvi,0,4,4
4500,-39.994044201916424,1,sbvi,0,4,4
5000,-44.04859624429707,1,sbvi,0,4,4
5500,-38.465773360194774,1,sbvi,0,4,4
6000,-35.8504324806473,1,sbvi,0,4,4
