epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-36032.496,-32372.012,-23277.802,-15789.474,-16982.256,1,mfvi,0,8,1.0
5000,-112.9024140625,-91.1146953125,-41.1464140625,-36.431171875,-41.5267109375,1,mfvi,0,8,1.0
10000,-77.3211015625,-60.113640625,-28.94696484375,-27.908736328125,-27.6543828125,1,mfvi,0,8,1.0
15000,-76.10996875,-59.4975859375,-28.768033203125,-27.8058984375,-27.3507578125,1,mfvi,0,8,1.0
20000,-77.59815625,-61.52515234375,-29.3345078125,-28.255728515625,-28.18746484375,1,mfvi,0,8,1.0
25000,-74.8818203125,-58.8343125,-28.754755859375,-27.46604296875,-27.142943359375,1,mfvi,0,8,1.0
30000,-76.7530625,-58.9296875,-28.745408203125,-27.818845703125,-27.45957421875,1,mfvi,0,8,1.0
35000,-75.415515625,-58.68240234375,-28.8243359375,-27.466427734375,-27.111001953125,1,mfvi,0,8,1.0
40000,-75.584984375,-58.57034375,-28.762828125,-27.6643359375,-27.2681328125,1,mfvi,0,8,1.0
45000,-78.77784375,-61.6813984375,-29.566529296875,-28.31380078125,-28.12768359375,1,mfvi,0,8,1.0
50000,-75.609046875,-59.00423046875,-29.053685546875,-27.791240234375,-27.42763671875,1,mfvi,0,8,1.0
55000,-76.9115390625,-60.3965859375,-29.199595703125,-28.13437109375,-27.886265625,1,mfvi,0,8,1.0
60000,-77.272703125,-60.60056640625,-29.10087890625,-28.06984375,-27.88091796875,1,mfvi,0,8,1.0
65000,-77.169546875,-59.71357421875,-29.32505859375,-28.09983984375,-27.768546875,1,mfvi,0,8,1.0
70000,-76.7620390625,-60.6115859375,-29.02528515625,-28.17561328125,-27.767435546875,1,mfvi,0,8,1.0
75000,-77.19478125,-60.73544140625,-29.11653125,-28.0715703125,-27.60773046875,1,mfvi,0,8,1.0
80000,-75.3410625,-59.40591796875,-28.91434375,-27.73139453125,-27.525689453125,1,mfvi,0,8,1.0
85000,-74.307015625,-58.25720703125,-28.50237109375,-27.522546875,-27.2883046875,1,mfvi,0,8,1.0
90000,-77.280734375,-60.2855546875,-29.1225703125,-28.010791015625,-27.76653125,1,mfvi,0,8,1.0
95000,-75.9848125,-59.978453125,-28.9009375,-27.8737109375,-27.609408203125,1,mfvi,0,8,1.0
100000,-75.0120625,-58.7827109375,-28.85801953125,-27.6097578125,-27.181240234375,1,mfvi,0,8,1.0
105000,-75.75946875,-59.5425859375,-28.84289453125,-27.86537890625,-27.46718359375,1,mfvi,0,8,1.0
110000,-74.3491328125,-57.5028046875,-28.6113515625,-27.459587890625,-27.100466796875,1,mfvi,0,8,1.0
115000,-77.3614375,-60.48262890625,-29.235125,-28.0577890625,-27.72803125,1,mfvi,0,8,1.0
120000,-74.445625,-57.07299609375,-28.42715234375,-27.41111328125,-26.923087890625,1,mfvi,0,8,1.0
125000,-75.7742578125,-59.6954140625,-29.09392578125,-27.989484375,-27.63524609375,1,mfvi,0,8,1.0
130000,-74.9371875,-59.0412734375,-28.747666015625,-27.50847265625,-27.29329296875,1,mfvi,0,8,1.0
135000,-74.7435,-58.585609375,-28.66127734375,-27.61580078125,-27.250083984375,1,mfvi,0,8,1.0
140000,-75.83503125,-60.35634765625,-29.042314453125,-27.9247421875,-27.569638671875,1,mfvi,0,8,1.0
145000,-76.0872265625,-59.4903359375,-29.264734375,-28.0983046875,-27.812982421875,1,mfvi,0,8,1.0
150000,-74.8912109375,-57.9476171875,-28.71183984375,-27.46448046875,-27.1920625,1,mfvi,0,8,1.0
155000,-79.52684375,-62.8280703125,-29.836193359375,-28.5463046875,-28.24328515625,1,mfvi,0,8,1.0
160000,-76.487109375,-59.1002265625,-28.9765,-28.00578515625,-27.63036328125,1,mfvi,0,8,1.0
