epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
999,-31.92395784337998,1,sbvi,0,64,1
1999,-30.250466367166975,1,sbvi,0,64,1
2999,-30.67580317431977,1,sbvi,0,64,1
3999,-30.7239504246563,1,sbvi,0,64,1
4999,-29.865791359382154,1,sbvi,0,64,1
5999,-30.303047376391667,1,sbvi,0,64,1
6999,-28.33600198967647,1,sbvi,0,64,1
7999,-29.390579449510888,1,sbvi,0,64,1
8999,-33.010128487804764,1,sbvi,0,64,1
9999,-29.015661294307108,1,sbvi,0,64,1
10999,-27.62806047826132,1,sbvi,0,64,1
11999,-25.93479096440354,1,sbvi,0,64,1
12999,-26.842533648079495,1,sbvi,0,64,1
13999,-25.357308452470818,1,sbvi,0,64,1
14999,-25.51966652681677,1,sbvi,0,64,1
15999,-25.0097948619898,1,sbvi,0,64,1
16999,-27.62568511934946,1,sbvi,0,64,1
