epoch,ood_ll_var_1,temperature,posterior_type,seed,n_train,frequency
9999,-7.365694114608237,1,mfvi,0,50,1
19999,-5.580771474972894,1,mfvi,0,50,1
29999,-5.740116585362012,1,mfvi,0,50,1
39999,-6.290066412872385,1,mfvi,0,50,1
49999,-5.36692828476507,1,mfvi,0,50,1
50000,-5.63416914420913,1,mfvi,0,50,1
