epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-114035.52,-8968552.448,-11893864.448,-9985519.616,-9246854.144,0.1,mfvi,0,10,1
5000,-201244.384,-5017204.736,-4686251.008,-7562833.408,-7535731.2,0.1,mfvi,0,10,1
10000,-60928.3,-4509561.856,-4599157.76,-7304540.672,-7580669.44,0.1,mfvi,0,10,1
15000,-53970.824,-4161292.544,-4476720.128,-6846691.84,-6815427.584,0.1,mfvi,0,10,1
20000,-68389.288,-3917592.576,-4316455.424,-6333976.576,-6394011.648,0.1,mfvi,0,10,1
25000,-148024.208,-3884705.792,-4155239.936,-5834543.104,-6307803.136,0.1,mfvi,0,10,1
30000,-215409.504,-3912108.032,-4004649.216,-5499024.384,-6607150.08,0.1,mfvi,0,10,1
35000,-264486.288,-3895132.928,-3858285.312,-5285637.12,-6221435.904,0.1,mfvi,0,10,1
40000,-265964.912,-3785427.456,-3680795.392,-5200340.992,-5818332.672,0.1,mfvi,0,10,1
45000,-273720.896,-3704308.224,-3542852.352,-5133594.624,-5889620.992,0.1,mfvi,0,10,1
50000,-314383.488,-3661239.296,-3424942.08,-4978687.488,-5644002.304,0.1,mfvi,0,10,1
55000,-358500.0,-3620199.936,-3293886.464,-4853048.32,-5143824.384,0.1,mfvi,0,10,1
60000,-409042.496,-3601587.2,-3149893.888,-4794816.512,-4767034.368,0.1,mfvi,0,10,1
65000,-427877.344,-3558552.576,-2997387.264,-4700829.696,-4679797.76,0.1,mfvi,0,10,1
70000,-443316.224,-3549401.088,-2887985.152,-4476628.992,-4476343.808,0.1,mfvi,0,10,1
75000,-493191.84,-3570073.6,-2809408.512,-4270617.6,-4287682.56,0.1,mfvi,0,10,1
80000,-571183.744,-3618438.144,-2763347.456,-4053688.064,-3983933.952,0.1,mfvi,0,10,1
85000,-644521.472,-3655405.056,-2717702.144,-3985977.088,-3566919.68,0.1,mfvi,0,10,1
90000,-690011.712,-3645202.432,-2644734.976,-3841127.68,-3713334.272,0.1,mfvi,0,10,1
95000,-774291.648,-3678901.248,-2598744.576,-3788539.392,-3774310.912,0.1,mfvi,0,10,1
100000,-863810.816,-3706008.064,-2544539.136,-3756308.736,-3991981.568,0.1,mfvi,0,10,1
105000,-974771.712,-3780174.848,-2511044.864,-3769275.904,-3663027.712,0.1,mfvi,0,10,1
110000,-1047800.576,-3793460.224,-2462986.752,-3687798.272,-3212220.672,0.1,mfvi,0,10,1
115000,-1116877.184,-3815035.904,-2408775.68,-3576003.072,-3583450.88,0.1,mfvi,0,10,1
120000,-1177826.048,-3797029.376,-2344071.68,-3442496.512,-3341671.424,0.1,mfvi,0,10,1
125000,-1240564.992,-3766099.456,-2274496.256,-3282617.344,-3196490.24,0.1,mfvi,0,10,1
130000,-1271492.224,-3722778.112,-2189063.168,-3262543.616,-3040242.688,0.1,mfvi,0,10,1
135000,-1309277.184,-3675200.512,-2109165.44,-3142898.688,-2763408.384,0.1,mfvi,0,10,1
140000,-1305103.488,-3594690.304,-2030397.184,-2960320.512,-2918908.928,0.1,mfvi,0,10,1
145000,-1302752.64,-3528044.032,-1954872.064,-2860170.752,-2797517.312,0.1,mfvi,0,10,1
150000,-1267635.712,-3425332.224,-1879212.8,-2782795.264,-2568084.48,0.1,mfvi,0,10,1
155000,-1235105.152,-3347927.808,-1812116.48,-2699372.032,-2548341.248,0.1,mfvi,0,10,1
160000,-1183177.344,-3229871.616,-1733168.768,-2636392.704,-2390478.08,0.1,mfvi,0,10,1
165000,-1161999.104,-3161464.32,-1668043.52,-2542875.648,-2426225.408,0.1,mfvi,0,10,1
170000,-1088813.568,-3025713.408,-1600422.656,-2482965.504,-2386873.856,0.1,mfvi,0,10,1
175000,-1079807.872,-2931579.136,-1543530.112,-2397244.672,-2241036.544,0.1,mfvi,0,10,1
180000,-1111695.872,-2867671.296,-1491126.528,-2260883.456,-2183278.592,0.1,mfvi,0,10,1
185000,-1112489.728,-2798717.44,-1443798.784,-2137468.8,-2156954.112,0.1,mfvi,0,10,1
190000,-1112331.904,-2723268.096,-1388322.56,-2054028.16,-2089280.64,0.1,mfvi,0,10,1
195000,-1118945.28,-2664442.624,-1333360.768,-1971139.072,-1960716.672,0.1,mfvi,0,10,1
200000,-1154873.856,-2651295.744,-1282172.288,-1876108.8,-1706226.56,0.1,mfvi,0,10,1
