epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-1451550.976,-2405305.344,-4397573.12,-8810876.928,-8127059.968,1e-05,mfvi,0,100,0.25
5000,-2578.817,-5168.6395,-350413.088,-6677063.68,-6492809.216,1e-05,mfvi,0,100,0.25
10000,-1234.383375,-2693.7945,-342956.736,-6751072.256,-6762322.944,1e-05,mfvi,0,100,0.25
15000,-1088.4945,-2611.12875,-337444.192,-6894755.328,-7162989.568,1e-05,mfvi,0,100,0.25
20000,-1096.170125,-2579.50375,-334052.032,-6991714.816,-7239124.48,1e-05,mfvi,0,100,0.25
25000,-1145.60425,-2611.5915,-329522.784,-7013495.296,-7237945.344,1e-05,mfvi,0,100,0.25
30000,-1085.65575,-2595.716,-320325.28,-6964337.152,-7148659.712,1e-05,mfvi,0,100,0.25
35000,-1140.116375,-2599.33,-307802.592,-6940950.016,-7063910.912,1e-05,mfvi,0,100,0.25
40000,-1273.65825,-2659.565,-302487.584,-6946500.608,-6993417.216,1e-05,mfvi,0,100,0.25
45000,-1244.816375,-2642.82875,-304812.288,-7037215.744,-6986188.8,1e-05,mfvi,0,100,0.25
50000,-1180.686625,-2635.34025,-305710.208,-7025346.56,-6865386.496,1e-05,mfvi,0,100,0.25
55000,-1264.795,-2669.46375,-303304.928,-6979175.936,-6748224.0,1e-05,mfvi,0,100,0.25
60000,-1257.968,-2664.0515,-300121.92,-6964825.088,-6715202.56,1e-05,mfvi,0,100,0.25
65000,-1198.221125,-2645.616,-297145.44,-6924865.024,-6680730.624,1e-05,mfvi,0,100,0.25
70000,-1157.4495,-2651.1645,-295519.968,-6866942.976,-6627008.512,1e-05,mfvi,0,100,0.25
75000,-1178.9965,-2656.86775,-294714.944,-6845383.68,-6607416.32,1e-05,mfvi,0,100,0.25
80000,-1215.297875,-2655.065,-294316.224,-6844077.056,-6601549.824,1e-05,mfvi,0,100,0.25
85000,-1163.425,-2648.093,-293750.688,-6832326.656,-6580600.32,1e-05,mfvi,0,100,0.25
90000,-1254.303875,-2682.8215,-293367.488,-6836254.72,-6581653.504,1e-05,mfvi,0,100,0.25
95000,-1196.194375,-2665.65,-293154.048,-6835629.568,-6576009.216,1e-05,mfvi,0,100,0.25
100000,-1152.590125,-2663.75425,-292886.4,-6826404.864,-6565855.744,1e-05,mfvi,0,100,0.25
105000,-1230.194875,-2686.33425,-292256.064,-6820111.36,-6557807.104,1e-05,mfvi,0,100,0.25
110000,-1210.402,-2683.9305,-292036.736,-6813485.056,-6564696.576,1e-05,mfvi,0,100,0.25
115000,-1210.622375,-2678.3805,-291367.904,-6810254.848,-6565109.76,1e-05,mfvi,0,100,0.25
120000,-1231.146625,-2694.07925,-291278.08,-6812455.936,-6565380.096,1e-05,mfvi,0,100,0.25
125000,-1222.36725,-2696.4075,-290971.36,-6812615.68,-6571927.552,1e-05,mfvi,0,100,0.25
130000,-1171.199,-2667.272,-290726.784,-6814853.12,-6571111.424,1e-05,mfvi,0,100,0.25
135000,-1215.73175,-2687.00775,-290565.6,-6818685.952,-6576230.4,1e-05,mfvi,0,100,0.25
140000,-1267.25125,-2697.8465,-290207.36,-6817707.008,-6575081.472,1e-05,mfvi,0,100,0.25
145000,-1236.0905,-2684.899,-289970.048,-6810643.456,-6572014.08,1e-05,mfvi,0,100,0.25
150000,-1173.680125,-2679.72325,-289719.584,-6804283.904,-6563277.312,1e-05,mfvi,0,100,0.25
155000,-1195.562875,-2684.1685,-289462.88,-6808747.008,-6570163.2,1e-05,mfvi,0,100,0.25
160000,-1189.387625,-2675.58475,-289072.736,-6800510.976,-6567715.328,1e-05,mfvi,0,100,0.25
165000,-1162.637125,-2669.6325,-288840.192,-6796883.968,-6569775.104,1e-05,mfvi,0,100,0.25
170000,-1139.204875,-2665.0285,-288628.064,-6796264.448,-6571417.6,1e-05,mfvi,0,100,0.25
175000,-1163.250875,-2669.50925,-288365.632,-6794040.32,-6581283.84,1e-05,mfvi,0,100,0.25
180000,-1137.412375,-2657.293,-287735.136,-6786485.248,-6579219.456,1e-05,mfvi,0,100,0.25
185000,-1140.4205,-2668.00975,-287432.384,-6774213.632,-6580760.576,1e-05,mfvi,0,100,0.25
190000,-1145.9665,-2668.415,-287064.16,-6763925.504,-6574854.144,1e-05,mfvi,0,100,0.25
195000,-1142.449875,-2676.707,-286811.04,-6757602.304,-6585176.576,1e-05,mfvi,0,100,0.25
200000,-1178.730375,-2688.8015,-286430.72,-6747676.672,-6585879.552,1e-05,mfvi,0,100,0.25
