ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0.8593070068359375,0.6924931640625,0.61095849609375,-42243.884,-13235609.6,0.001,mfvi,0,1000,1.0
