ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0.39154949951171875,-1.3779232177734375,-4.9717099609375,-91961.2,-18181656.576,0.01,mfvi,0,100,2
