epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-78.07463599227732,1e-06,sbvi,0,4,4
500,-45.35449551671201,1e-06,sbvi,0,4,4
1000,-46.900957763121845,1e-06,sbvi,0,4,4
1500,-46.68294612716326,1e-06,sbvi,0,4,4
2000,-46.72357689133151,1e-06,sbvi,0,4,4
2500,-46.5870228222296,1e-06,sbvi,0,4,4
3000,-46.562114371812626,1e-06,sbvi,0,4,4
3500,-46.66485588340609,1e-06,sbvi,0,4,4
4000,-46.72030296695054,1e-06,sbvi,0,4,4
4500,-46.48624952212443,1e-06,sbvi,0,4,4
5000,-46.644344920011925,1e-06,sbvi,0,4,4
5500,-46.67799095381189,1e-06,sbvi,0,4,4
6000,-46.634921710235425,1e-06,sbvi,0,4,4
6500,-46.661523273357425,1e-06,sbvi,0,4,4
7000,-46.48688775262188,1e-06,sbvi,0,4,4
7500,-46.464221059079506,1e-06,sbvi,0,4,4
8000,-46.68257394605084,1e-06,sbvi,0,4,4
8500,-46.72508766160723,1e-06,sbvi,0,4,4
9000,-46.53831272369361,1e-06,sbvi,0,4,4
9500,-46.708655402538824,1e-06,sbvi,0,4,4
10000,-46.59838998088999,1e-06,sbvi,0,4,4
10500,-46.59612015858744,1e-06,sbvi,0,4,4
