epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train,frequency
0,-42105.876,1e-06,sbvi,0,4,2
10000,-764.373625,1e-06,sbvi,0,4,2
20000,-893.9111875,1e-06,sbvi,0,4,2
30000,-945.6573125,1e-06,sbvi,0,4,2
