epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-114690.48,-8991703.04,-11902173.184,-9983950.848,-9245953.024,10,mfvi,0,10,8
5000,-374553.28,-4869346.304,-4110398.464,-6123896.32,-6309547.008,10,mfvi,0,10,8
10000,-93701.856,-1382215.68,-1237757.696,-2827741.184,-3157967.872,10,mfvi,0,10,8
15000,-5013.595,-46878.616,-121465.808,-425085.088,-382818.944,10,mfvi,0,10,8
20000,-818.946,-868.079375,-1319.98375,-18180.816,-28875.628,10,mfvi,0,10,8
25000,-16.202375,-34.6199609375,-30.331107421875,-57.4085390625,-83.17796875,10,mfvi,0,10,8
30000,-66.4794765625,-28.33712890625,-26.98595703125,-34.54590625,-33.2246171875,10,mfvi,0,10,8
35000,-58.8892109375,-26.65658984375,-25.358056640625,-26.34287890625,-26.026150390625,10,mfvi,0,10,8
40000,-55.07526953125,-25.9701328125,-24.8098359375,-25.743453125,-25.43741015625,10,mfvi,0,10,8
45000,-55.0241484375,-25.957970703125,-24.80383203125,-25.73963671875,-25.4331953125,10,mfvi,0,10,8
50000,-55.0111640625,-25.964015625,-24.8051875,-25.736421875,-25.434974609375,10,mfvi,0,10,8
55000,-55.0624921875,-25.958470703125,-24.8160859375,-25.740015625,-25.436578125,10,mfvi,0,10,8
60000,-55.1660546875,-25.976318359375,-24.822466796875,-25.774228515625,-25.443943359375,10,mfvi,0,10,8
65000,-55.2311484375,-25.982796875,-24.83944921875,-25.76955859375,-25.47219921875,10,mfvi,0,10,8
70000,-55.63504296875,-26.007587890625,-24.87772265625,-25.806845703125,-25.513732421875,10,mfvi,0,10,8
75000,-56.96601953125,-26.285302734375,-25.02928515625,-25.9303984375,-25.754837890625,10,mfvi,0,10,8
80000,-57.982328125,-26.3290625,-25.243705078125,-26.2123828125,-25.97252734375,10,mfvi,0,10,8
85000,-57.836671875,-26.48430859375,-25.29257421875,-26.1995859375,-26.124083984375,10,mfvi,0,10,8
90000,-57.64162109375,-26.55344140625,-25.358013671875,-26.43478515625,-26.0487265625,10,mfvi,0,10,8
95000,-57.768390625,-26.5151171875,-25.256125,-26.26323828125,-26.062962890625,10,mfvi,0,10,8
100000,-57.36163671875,-26.46776171875,-25.1723828125,-26.279951171875,-25.952927734375,10,mfvi,0,10,8
105000,-57.72854296875,-26.55771875,-25.25530078125,-26.1196328125,-25.88805078125,10,mfvi,0,10,8
110000,-58.6400234375,-26.645060546875,-25.147556640625,-26.161265625,-25.94659765625,10,mfvi,0,10,8
115000,-58.1451484375,-26.759,-25.457728515625,-26.168876953125,-26.130310546875,10,mfvi,0,10,8
120000,-58.20815234375,-26.39730859375,-25.09475,-26.160080078125,-25.88658984375,10,mfvi,0,10,8
125000,-57.10676171875,-26.494533203125,-25.21181640625,-26.1319296875,-26.031763671875,10,mfvi,0,10,8
130000,-58.2781796875,-26.5618828125,-25.2456796875,-26.2442890625,-25.94390234375,10,mfvi,0,10,8
135000,-57.6469921875,-26.429875,-25.240314453125,-26.04290234375,-25.837078125,10,mfvi,0,10,8
140000,-58.7437265625,-26.479244140625,-25.24905859375,-26.16967578125,-25.97644140625,10,mfvi,0,10,8
145000,-58.14439453125,-26.536501953125,-25.20478515625,-26.261775390625,-25.897328125,10,mfvi,0,10,8
150000,-58.02041015625,-26.523916015625,-25.364416015625,-26.31471484375,-26.10240234375,10,mfvi,0,10,8
155000,-58.105265625,-26.57088671875,-25.284537109375,-26.253283203125,-25.861123046875,10,mfvi,0,10,8
160000,-57.8035859375,-26.5375703125,-25.1628046875,-26.205171875,-25.930548828125,10,mfvi,0,10,8
165000,-57.86056640625,-26.4111328125,-25.138359375,-26.124001953125,-25.877361328125,10,mfvi,0,10,8
170000,-58.07562109375,-26.5529296875,-25.221294921875,-26.195806640625,-25.91351953125,10,mfvi,0,10,8
175000,-57.00671875,-26.328892578125,-25.15175390625,-26.14441015625,-25.84555859375,10,mfvi,0,10,8
180000,-58.13696875,-26.600919921875,-25.112796875,-26.0847421875,-25.989126953125,10,mfvi,0,10,8
185000,-57.34171875,-26.403765625,-25.0488515625,-26.214423828125,-25.86141015625,10,mfvi,0,10,8
190000,-57.586421875,-26.550294921875,-25.222283203125,-26.260396484375,-25.92009375,10,mfvi,0,10,8
195000,-58.382328125,-26.433671875,-25.1282734375,-26.3143515625,-25.962029296875,10,mfvi,0,10,8
200000,-58.47118359375,-26.456234375,-25.284609375,-26.11350390625,-25.9308828125,10,mfvi,0,10,8
