epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-21457401.589688446,0.1,sbvi,0,50,4
500,-37.55525534221803,0.1,sbvi,0,50,4
1000,-27.653744863767795,0.1,sbvi,0,50,4
1500,-28.384123828148283,0.1,sbvi,0,50,4
2000,-28.563718615225547,0.1,sbvi,0,50,4
2500,-27.23565198192202,0.1,sbvi,0,50,4
3000,-26.76159244629785,0.1,sbvi,0,50,4
3500,-28.894670360360298,0.1,sbvi,0,50,4
4000,-28.66684902024103,0.1,sbvi,0,50,4
4500,-28.69802910440339,0.1,sbvi,0,50,4
5000,-28.856677185776498,0.1,sbvi,0,50,4
5500,-27.249685962951574,0.1,sbvi,0,50,4
6000,-27.997519458457983,0.1,sbvi,0,50,4
6500,-30.175196118547625,0.1,sbvi,0,50,4
7000,-27.92806654332651,0.1,sbvi,0,50,4
7500,-27.210102244490123,0.1,sbvi,0,50,4
8000,-27.140357349831174,0.1,sbvi,0,50,4
8500,-26.595043273277376,0.1,sbvi,0,50,4
9000,-25.390139514869286,0.1,sbvi,0,50,4
9500,-17.93003179898306,0.1,sbvi,0,50,4
10000,-10.800236973036087,0.1,sbvi,0,50,4
10500,-7.241234280837547,0.1,sbvi,0,50,4
11000,-5.440617010966877,0.1,sbvi,0,50,4
11500,-4.548570325956369,0.1,sbvi,0,50,4
12000,-5.675556519562116,0.1,sbvi,0,50,4
12500,-4.709282055295425,0.1,sbvi,0,50,4
13000,-4.073242124977793,0.1,sbvi,0,50,4
13500,-4.556911978630786,0.1,sbvi,0,50,4
14000,-5.0746736168143185,0.1,sbvi,0,50,4
14500,-3.965277870072661,0.1,sbvi,0,50,4
15000,-4.907012710563691,0.1,sbvi,0,50,4
15500,-4.512404988216918,0.1,sbvi,0,50,4
16000,-4.554885669529952,0.1,sbvi,0,50,4
