epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train
0,-29154366.0,0.001,sbvi,0,64
10000,-32.44980239868164,0.001,sbvi,0,64
20000,-43.2805061340332,0.001,sbvi,0,64
30000,-25.32489013671875,0.001,sbvi,0,64
