epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
999,-43.28251746195133,1,sbvi,0,256,0.25
1999,-42.824534377335425,1,sbvi,0,256,0.25
2999,-42.16703744372772,1,sbvi,0,256,0.25
3999,-42.69266315940561,1,sbvi,0,256,0.25
4999,-45.94491977084542,1,sbvi,0,256,0.25
5999,-40.47790150328628,1,sbvi,0,256,0.25
6999,-47.63906479325219,1,sbvi,0,256,0.25
7999,-37.23916429239672,1,sbvi,0,256,0.25
8999,-36.43939744059862,1,sbvi,0,256,0.25
9999,-40.34991195059387,1,sbvi,0,256,0.25
10999,-44.23155682950045,1,sbvi,0,256,0.25
11999,-57.67186397727323,1,sbvi,0,256,0.25
12999,-43.30913977957541,1,sbvi,0,256,0.25
13999,-45.976190264197065,1,sbvi,0,256,0.25
14999,-44.1981751601877,1,sbvi,0,256,0.25
15999,-44.87871364363318,1,sbvi,0,256,0.25
16999,-47.92874523377741,1,sbvi,0,256,0.25
17999,-47.63223521920174,1,sbvi,0,256,0.25
18999,-42.05778837324051,1,sbvi,0,256,0.25
19999,-43.97201850075457,1,sbvi,0,256,0.25
20999,-48.28567124356868,1,sbvi,0,256,0.25
21999,-46.07104308911751,1,sbvi,0,256,0.25
