epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train,frequency
0,-118.3691171875,1,sbvi,0,4,0.5
500,-30.227322265625,1,sbvi,0,4,0.5
1000,-31.74213671875,1,sbvi,0,4,0.5
1500,-31.4946015625,1,sbvi,0,4,0.5
2000,-31.2745859375,1,sbvi,0,4,0.5
2500,-30.949763671875,1,sbvi,0,4,0.5
3000,-31.046470703125,1,sbvi,0,4,0.5
3500,-31.149314453125,1,sbvi,0,4,0.5
4000,-30.414638671875,1,sbvi,0,4,0.5
4500,-31.828087890625,1,sbvi,0,4,0.5
5000,-30.906546875,1,sbvi,0,4,0.5
5500,-29.717544921875,1,sbvi,0,4,0.5
6000,-30.50622265625,1,sbvi,0,4,0.5
6500,-30.853919921875,1,sbvi,0,4,0.5
7000,-29.88598828125,1,sbvi,0,4,0.5
7500,-31.658828125,1,sbvi,0,4,0.5
8000,-34.063671875,1,sbvi,0,4,0.5
8500,-30.93744921875,1,sbvi,0,4,0.5
9000,-31.6856328125,1,sbvi,0,4,0.5
9500,-34.1133203125,1,sbvi,0,4,0.5
10000,-32.7779296875,1,sbvi,0,4,0.5
10500,-31.92368359375,1,sbvi,0,4,0.5
11000,-33.9940703125,1,sbvi,0,4,0.5
11500,-31.39392578125,1,sbvi,0,4,0.5
