ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0.49168853759765624,0.45693130493164064,-0.08240016174316406,-43599.132,-8544352.256,0.001,mfvi,0,1000,5
