epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-2616155.648,-4163328.512,-6117724.672,-8116156.416,-7768775.68,0.0001,mfvi,1,10,0.25
5000,-2003146.752,-1462839.424,-3204102.144,-7519823.872,-7223405.056,0.0001,mfvi,1,10,0.25
10000,-1799067.264,-1320370.56,-3097148.16,-7568309.76,-7205818.368,0.0001,mfvi,1,10,0.25
15000,-1730173.952,-1303443.584,-3048494.592,-7566038.528,-7239199.744,0.0001,mfvi,1,10,0.25
20000,-1209174.4,-1105438.08,-2971988.224,-7529183.744,-7298758.144,0.0001,mfvi,1,10,0.25
25000,-945123.136,-973047.36,-2902466.304,-7491458.56,-7313275.392,0.0001,mfvi,1,10,0.25
30000,-911177.472,-959440.192,-2861679.36,-7381472.768,-7204687.872,0.0001,mfvi,1,10,0.25
35000,-914600.896,-976051.904,-2807522.048,-7324761.6,-7122362.88,0.0001,mfvi,1,10,0.25
40000,-904245.952,-994850.816,-2765711.104,-7291775.488,-7131593.216,0.0001,mfvi,1,10,0.25
45000,-908408.256,-1009426.752,-2701206.272,-7236827.648,-7101302.784,0.0001,mfvi,1,10,0.25
50000,-920764.16,-1020772.096,-2636318.208,-7181092.864,-7069528.576,0.0001,mfvi,1,10,0.25
55000,-911007.36,-1016406.912,-2591192.832,-7128893.952,-7044490.752,0.0001,mfvi,1,10,0.25
60000,-924290.88,-1020951.104,-2565386.496,-7097792.512,-7026827.264,0.0001,mfvi,1,10,0.25
65000,-921926.144,-1020487.04,-2555456.768,-7072625.152,-7011378.688,0.0001,mfvi,1,10,0.25
70000,-918341.568,-1017322.048,-2546635.264,-7047202.816,-6996451.328,0.0001,mfvi,1,10,0.25
75000,-912492.928,-1014758.784,-2539813.888,-7024855.552,-6959617.536,0.0001,mfvi,1,10,0.25
80000,-937411.456,-1027411.2,-2536602.88,-7012445.696,-6985899.52,0.0001,mfvi,1,10,0.25
85000,-944057.28,-1029760.064,-2532280.064,-6998618.112,-6994333.184,0.0001,mfvi,1,10,0.25
90000,-924563.264,-1017137.6,-2529305.344,-6987826.688,-7021427.712,0.0001,mfvi,1,10,0.25
95000,-922865.6,-1018019.328,-2529047.808,-6980535.296,-7013790.72,0.0001,mfvi,1,10,0.25
100000,-919328.896,-1022999.232,-2523742.208,-6964934.656,-6989078.016,0.0001,mfvi,1,10,0.25
