epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-89270.31605027453,0.0001,mfvi,0,4,4
500,-3853.738492183964,0.0001,mfvi,0,4,4
1000,-2739.44772489962,0.0001,mfvi,0,4,4
1500,-3791.517195776625,0.0001,mfvi,0,4,4
2000,-3107.880415379034,0.0001,mfvi,0,4,4
2500,-2623.6689179145815,0.0001,mfvi,0,4,4
3000,-2711.646868012206,0.0001,mfvi,0,4,4
3500,-2909.535899506275,0.0001,mfvi,0,4,4
4000,-3132.5233084284164,0.0001,mfvi,0,4,4
4500,-3408.2433720825784,0.0001,mfvi,0,4,4
5000,-2897.9021740211247,0.0001,mfvi,0,4,4
5500,-3684.3383869635954,0.0001,mfvi,0,4,4
6000,-3437.74611860836,0.0001,mfvi,0,4,4
6500,-2551.8310416611866,0.0001,mfvi,0,4,4
7000,-2936.7424328251223,0.0001,mfvi,0,4,4
7500,-3326.258690575703,0.0001,mfvi,0,4,4
8000,-3303.986372525728,0.0001,mfvi,0,4,4
8500,-2724.344994907735,0.0001,mfvi,0,4,4
9000,-3009.5241086205533,0.0001,mfvi,0,4,4
9500,-2961.6487914196287,0.0001,mfvi,0,4,4
10000,-2733.958426680652,0.0001,mfvi,0,4,4
10500,-2406.1195487257914,0.0001,mfvi,0,4,4
11000,-2355.9759520723305,0.0001,mfvi,0,4,4
11500,-3166.563027823312,0.0001,mfvi,0,4,4
12000,-2513.358167908963,0.0001,mfvi,0,4,4
12500,-2261.8509875114514,0.0001,mfvi,0,4,4
13000,-2385.1185270198657,0.0001,mfvi,0,4,4
13500,-2815.7549711925485,0.0001,mfvi,0,4,4
14000,-2536.7101374088147,0.0001,mfvi,0,4,4
14500,-2685.584871771595,0.0001,mfvi,0,4,4
15000,-2380.3084785478895,0.0001,mfvi,0,4,4
