epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-114035.52,-8968552.448,-11893864.448,-9985519.616,-9246855.168,0.01,mfvi,0,10,1
5000,-206955.552,-5090590.208,-4711486.976,-7601458.176,-7543442.432,0.01,mfvi,0,10,1
10000,-49829.848,-4549244.928,-4585718.784,-7665541.632,-7696151.552,0.01,mfvi,0,10,1
15000,-33370.722,-4027228.16,-4464965.632,-7695148.032,-7922352.64,0.01,mfvi,0,10,1
20000,-58138.78,-3626090.752,-4337485.312,-7822986.24,-8025334.272,0.01,mfvi,0,10,1
25000,-37350.632,-3546108.928,-4257238.016,-7866533.376,-8005803.52,0.01,mfvi,0,10,1
30000,-22239.732,-3611765.248,-4189465.344,-7732876.288,-7657323.52,0.01,mfvi,0,10,1
35000,-19434.574,-3640203.776,-4114187.776,-7631790.08,-7541924.864,0.01,mfvi,0,10,1
40000,-22591.676,-3756406.272,-4098778.112,-7469343.744,-7516928.512,0.01,mfvi,0,10,1
45000,-48543.956,-3935000.064,-4119548.416,-7231124.48,-7217759.232,0.01,mfvi,0,10,1
50000,-65395.36,-3992307.712,-4102604.8,-7038287.872,-7099861.504,0.01,mfvi,0,10,1
55000,-73078.984,-3990979.072,-4073320.448,-6939744.768,-6930204.672,0.01,mfvi,0,10,1
60000,-89449.944,-4021333.504,-4048742.4,-6855971.84,-6534359.04,0.01,mfvi,0,10,1
65000,-110680.736,-4057273.856,-4026417.408,-6826949.632,-6733811.712,0.01,mfvi,0,10,1
70000,-125192.576,-4082126.336,-4003982.848,-6785068.032,-6820958.208,0.01,mfvi,0,10,1
75000,-138043.664,-4072111.104,-3970920.448,-6716911.104,-6840125.952,0.01,mfvi,0,10,1
80000,-149366.72,-4077670.144,-3941961.216,-6620943.36,-6694632.96,0.01,mfvi,0,10,1
85000,-161480.304,-4088286.72,-3915404.288,-6508652.544,-6591158.272,0.01,mfvi,0,10,1
90000,-185503.344,-4117570.56,-3895242.24,-6404328.448,-6671732.736,0.01,mfvi,0,10,1
95000,-202420.048,-4119894.528,-3866925.824,-6301440.0,-6545746.944,0.01,mfvi,0,10,1
100000,-209313.44,-4121148.928,-3833103.616,-6217482.24,-6407339.008,0.01,mfvi,0,10,1
105000,-216225.04,-4102467.072,-3804268.8,-6153513.984,-6257082.368,0.01,mfvi,0,10,1
110000,-234723.328,-4110149.12,-3778643.968,-6093626.368,-6244135.936,0.01,mfvi,0,10,1
115000,-270311.616,-4136801.792,-3758378.496,-6034247.168,-6086007.296,0.01,mfvi,0,10,1
120000,-320416.288,-4177896.96,-3748361.728,-5973741.568,-6207796.224,0.01,mfvi,0,10,1
125000,-357503.008,-4218022.912,-3730833.92,-5886837.76,-6229066.24,0.01,mfvi,0,10,1
130000,-388132.16,-4253665.536,-3707418.112,-5809931.264,-6022159.872,0.01,mfvi,0,10,1
135000,-408223.456,-4260302.08,-3681408.512,-5750044.16,-5796444.16,0.01,mfvi,0,10,1
140000,-418322.752,-4258203.392,-3656402.688,-5702712.32,-5653550.592,0.01,mfvi,0,10,1
145000,-433192.032,-4273180.416,-3630776.32,-5659639.296,-5715737.6,0.01,mfvi,0,10,1
150000,-452737.216,-4280942.08,-3602892.8,-5615386.624,-5665598.464,0.01,mfvi,0,10,1
155000,-453401.12,-4266584.576,-3576962.56,-5578651.648,-5663869.44,0.01,mfvi,0,10,1
160000,-460602.72,-4269561.088,-3558125.056,-5528554.496,-5590263.808,0.01,mfvi,0,10,1
165000,-469122.912,-4251634.432,-3520052.224,-5479871.488,-5669995.52,0.01,mfvi,0,10,1
170000,-468676.992,-4236744.96,-3482358.016,-5414748.672,-5572635.648,0.01,mfvi,0,10,1
175000,-461843.616,-4222208.0,-3453324.8,-5364073.472,-5710688.256,0.01,mfvi,0,10,1
180000,-469004.672,-4225852.416,-3436433.152,-5301328.384,-5762299.904,0.01,mfvi,0,10,1
185000,-470527.296,-4194185.216,-3419661.824,-5261163.008,-5847283.2,0.01,mfvi,0,10,1
190000,-487115.84,-4208598.016,-3405185.024,-5198409.216,-5928079.872,0.01,mfvi,0,10,1
195000,-471418.944,-4164584.96,-3389615.104,-5136627.712,-6186844.16,0.01,mfvi,0,10,1
200000,-458231.136,-4126248.96,-3363763.456,-5081928.192,-6127796.224,0.01,mfvi,0,10,1
