epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train
0,-17.263456344604492,1,sbvi,0,4
500,-15.571999549865723,1,sbvi,0,4
1000,-14.007866859436035,1,sbvi,0,4
1500,-12.535768508911133,1,sbvi,0,4
2000,-11.167078971862793,1,sbvi,0,4
2500,-9.968807220458984,1,sbvi,0,4
3000,-8.77968692779541,1,sbvi,0,4
3500,-7.701136589050293,1,sbvi,0,4
4000,-6.6809868812561035,1,sbvi,0,4
4500,-5.79419469833374,1,sbvi,0,4
5000,-4.9247260093688965,1,sbvi,0,4
5500,-4.222910404205322,1,sbvi,0,4
6000,-3.5876832008361816,1,sbvi,0,4
6500,-2.894120216369629,1,sbvi,0,4
7000,-2.3624191284179688,1,sbvi,0,4
7500,-1.891261100769043,1,sbvi,0,4
8000,-1.43313467502594,1,sbvi,0,4
8500,-1.109237790107727,1,sbvi,0,4
9000,-0.8593593835830688,1,sbvi,0,4
9500,-0.39405256509780884,1,sbvi,0,4
10000,-0.4003623127937317,1,sbvi,0,4
10500,-0.22078393399715424,1,sbvi,0,4
11000,-0.1672803908586502,1,sbvi,0,4
11500,0.021276477724313736,1,sbvi,0,4
12000,0.07494781911373138,1,sbvi,0,4
12500,0.20112042129039764,1,sbvi,0,4
13000,0.08210497349500656,1,sbvi,0,4
13500,0.24011042714118958,1,sbvi,0,4
14000,0.28468915820121765,1,sbvi,0,4
14500,0.35802948474884033,1,sbvi,0,4
15000,0.48567667603492737,1,sbvi,0,4
15500,0.37360966205596924,1,sbvi,0,4
16000,0.5369690656661987,1,sbvi,0,4
16500,0.5666394829750061,1,sbvi,0,4
17000,0.4390784502029419,1,sbvi,0,4
17500,0.4752952456474304,1,sbvi,0,4
18000,0.5886156558990479,1,sbvi,0,4
18500,0.7008875608444214,1,sbvi,0,4
19000,0.7249220609664917,1,sbvi,0,4
19500,0.6661810874938965,1,sbvi,0,4
20000,0.6494417190551758,1,sbvi,0,4
20500,0.7122167348861694,1,sbvi,0,4
21000,0.7739144563674927,1,sbvi,0,4
21500,0.7680946588516235,1,sbvi,0,4
22000,0.8640111684799194,1,sbvi,0,4
22500,0.7639118432998657,1,sbvi,0,4
23000,0.8172531127929688,1,sbvi,0,4
23500,0.8360914587974548,1,sbvi,0,4
24000,0.7865588068962097,1,sbvi,0,4
24500,0.8437288999557495,1,sbvi,0,4
25000,0.8151377439498901,1,sbvi,0,4
25500,0.8011324405670166,1,sbvi,0,4
26000,0.7386959791183472,1,sbvi,0,4
26500,0.8840118646621704,1,sbvi,0,4
27000,0.7514089345932007,1,sbvi,0,4
27500,0.6548384428024292,1,sbvi,0,4
28000,0.8522301912307739,1,sbvi,0,4
28500,0.5780535936355591,1,sbvi,0,4
29000,0.735966682434082,1,sbvi,0,4
29500,0.6207290291786194,1,sbvi,0,4
30000,0.7025792002677917,1,sbvi,0,4
30500,0.7808653712272644,1,sbvi,0,4
31000,0.3895058333873749,1,sbvi,0,4
31500,0.5317098498344421,1,sbvi,0,4
32000,0.5705445408821106,1,sbvi,0,4
32500,0.6098894476890564,1,sbvi,0,4
33000,0.6945046782493591,1,sbvi,0,4
33500,0.3833615183830261,1,sbvi,0,4
34000,0.5655195116996765,1,sbvi,0,4
34500,0.20701298117637634,1,sbvi,0,4
35000,0.31405776739120483,1,sbvi,0,4
35500,0.6601344347000122,1,sbvi,0,4
36000,0.6834235787391663,1,sbvi,0,4
36500,0.37895452976226807,1,sbvi,0,4
37000,0.145607128739357,1,sbvi,0,4
37500,0.470304936170578,1,sbvi,0,4
38000,0.5351659655570984,1,sbvi,0,4
38500,0.49911195039749146,1,sbvi,0,4
39000,0.3720816671848297,1,sbvi,0,4
39500,0.48045796155929565,1,sbvi,0,4
40000,0.5824255347251892,1,sbvi,0,4
40500,0.4784967601299286,1,sbvi,0,4
41000,0.37309008836746216,1,sbvi,0,4
41500,0.3961986303329468,1,sbvi,0,4
42000,0.07921741902828217,1,sbvi,0,4
42500,0.27868136763572693,1,sbvi,0,4
43000,0.7465451955795288,1,sbvi,0,4
43500,0.5853511095046997,1,sbvi,0,4
44000,0.4353056848049164,1,sbvi,0,4
44500,0.4814450144767761,1,sbvi,0,4
45000,0.6591036915779114,1,sbvi,0,4
45500,0.4274148941040039,1,sbvi,0,4
46000,-0.029469892382621765,1,sbvi,0,4
46500,0.3203742504119873,1,sbvi,0,4
47000,0.30273833870887756,1,sbvi,0,4
47500,0.4672742486000061,1,sbvi,0,4
