epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-114066.264,-8987488.256,-11901235.2,-9989008.384,-9246285.824,0.001,mfvi,0,10,2
5000,-206778.112,-5138756.608,-4721155.584,-7616752.64,-7497051.648,0.001,mfvi,0,10,2
10000,-48345.364,-4644734.976,-4648408.576,-7709041.664,-7642999.808,0.001,mfvi,0,10,2
15000,-38131.796,-4144652.288,-4527793.152,-7730815.488,-7659038.72,0.001,mfvi,0,10,2
20000,-83137.712,-3710635.52,-4410672.64,-7816389.12,-7717220.352,0.001,mfvi,0,10,2
25000,-102283.368,-3504385.792,-4324845.568,-7957533.696,-7834146.816,0.001,mfvi,0,10,2
30000,-84213.872,-3466149.376,-4237214.464,-8058691.584,-7926411.264,0.001,mfvi,0,10,2
35000,-75087.584,-3464662.528,-4227347.456,-8082627.072,-7977764.864,0.001,mfvi,0,10,2
40000,-71843.296,-3454484.224,-4213624.576,-8103750.656,-8059721.216,0.001,mfvi,0,10,2
45000,-61966.52,-3453025.28,-4207621.12,-8105420.288,-8074054.656,0.001,mfvi,0,10,2
50000,-62867.252,-3442834.432,-4194269.696,-8111102.976,-8097112.064,0.001,mfvi,0,10,2
55000,-63843.024,-3448829.952,-4185860.352,-8096604.672,-8100014.08,0.001,mfvi,0,10,2
60000,-63432.236,-3444847.36,-4176590.336,-8090948.096,-8107836.928,0.001,mfvi,0,10,2
65000,-58649.6,-3450028.032,-4166993.92,-8071476.736,-8135858.176,0.001,mfvi,0,10,2
70000,-54544.896,-3467704.832,-4163730.432,-8060131.84,-8207823.872,0.001,mfvi,0,10,2
75000,-49226.728,-3484084.992,-4154902.784,-8050338.816,-8235274.752,0.001,mfvi,0,10,2
80000,-47469.928,-3485431.04,-4145037.312,-8040169.472,-8261935.104,0.001,mfvi,0,10,2
85000,-43936.584,-3504725.504,-4138159.104,-8018641.408,-8286560.256,0.001,mfvi,0,10,2
90000,-41351.312,-3519331.584,-4131246.848,-7996672.0,-8336704.512,0.001,mfvi,0,10,2
95000,-38462.076,-3527059.968,-4119003.648,-7971112.96,-8387845.632,0.001,mfvi,0,10,2
100000,-35324.628,-3553533.696,-4115719.936,-7960365.568,-8373432.832,0.001,mfvi,0,10,2
105000,-33146.688,-3575746.816,-4114387.456,-7939219.456,-8369042.432,0.001,mfvi,0,10,2
110000,-31263.254,-3581600.768,-4105299.456,-7912159.744,-8368642.048,0.001,mfvi,0,10,2
115000,-29309.908,-3593502.72,-4097110.272,-7881164.8,-8341290.496,0.001,mfvi,0,10,2
120000,-27395.704,-3609809.92,-4088944.128,-7853166.592,-8304759.296,0.001,mfvi,0,10,2
125000,-25394.32,-3629195.776,-4075706.624,-7812322.816,-8202750.976,0.001,mfvi,0,10,2
130000,-23684.572,-3646984.448,-4066192.128,-7776430.08,-8139703.296,0.001,mfvi,0,10,2
135000,-22416.072,-3660744.192,-4057880.064,-7745530.368,-8104298.496,0.001,mfvi,0,10,2
140000,-21682.232,-3677838.08,-4045303.296,-7707467.776,-8081868.288,0.001,mfvi,0,10,2
145000,-21308.466,-3694842.368,-4038484.992,-7677467.648,-8086944.768,0.001,mfvi,0,10,2
150000,-20843.646,-3724791.296,-4027739.392,-7644546.56,-8055328.768,0.001,mfvi,0,10,2
155000,-21283.804,-3761389.312,-4025700.608,-7570026.496,-7902401.536,0.001,mfvi,0,10,2
160000,-35742.616,-3889319.168,-4046525.44,-7408546.304,-7638916.096,0.001,mfvi,0,10,2
165000,-51252.224,-3964651.264,-4044100.096,-7243739.136,-7439138.304,0.001,mfvi,0,10,2
170000,-54851.748,-3987346.944,-4039165.44,-7161914.368,-7294589.952,0.001,mfvi,0,10,2
175000,-56557.232,-3990214.144,-4023273.472,-7145473.024,-7212391.424,0.001,mfvi,0,10,2
180000,-56688.932,-3997620.48,-4015081.984,-7118259.2,-7114850.304,0.001,mfvi,0,10,2
185000,-58669.552,-4003947.52,-4000708.608,-7095592.96,-7002968.064,0.001,mfvi,0,10,2
190000,-62772.968,-4035039.744,-3991595.52,-7078630.912,-6915083.776,0.001,mfvi,0,10,2
195000,-67301.6,-4057041.92,-3983867.136,-7060481.536,-6851269.632,0.001,mfvi,0,10,2
200000,-68751.952,-4063141.632,-3967238.656,-7028417.536,-6794456.064,0.001,mfvi,0,10,2
