epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train
0,-6.219844818115234,1,sbvi,0,4
500,0.9243419170379639,1,sbvi,0,4
1000,0.9429745674133301,1,sbvi,0,4
1500,0.9483840465545654,1,sbvi,0,4
2000,0.9614291787147522,1,sbvi,0,4
2500,0.9354731440544128,1,sbvi,0,4
3000,0.8709640502929688,1,sbvi,0,4
3500,0.9404058456420898,1,sbvi,0,4
4000,0.9565542936325073,1,sbvi,0,4
4500,0.8704231381416321,1,sbvi,0,4
5000,0.9727460145950317,1,sbvi,0,4
5500,0.9590694308280945,1,sbvi,0,4
6000,0.8778058886528015,1,sbvi,0,4
6500,0.9600808024406433,1,sbvi,0,4
7000,0.8815007209777832,1,sbvi,0,4
7500,0.9362492561340332,1,sbvi,0,4
8000,0.9486157894134521,1,sbvi,0,4
8500,0.9273707270622253,1,sbvi,0,4
9000,0.9270228147506714,1,sbvi,0,4
9500,0.9373623728752136,1,sbvi,0,4
10000,0.9396603107452393,1,sbvi,0,4
10500,0.9733167290687561,1,sbvi,0,4
11000,0.9450556039810181,1,sbvi,0,4
11500,0.9421693682670593,1,sbvi,0,4
12000,0.9474450945854187,1,sbvi,0,4
12500,0.963746964931488,1,sbvi,0,4
13000,0.9402768611907959,1,sbvi,0,4
13500,0.9134171009063721,1,sbvi,0,4
14000,0.9116374850273132,1,sbvi,0,4
14500,0.9517050981521606,1,sbvi,0,4
15000,0.9310110211372375,1,sbvi,0,4
15500,0.9396334886550903,1,sbvi,0,4
16000,1.0069048404693604,1,sbvi,0,4
16500,0.9507319331169128,1,sbvi,0,4
17000,0.9405853748321533,1,sbvi,0,4
17500,0.9585626721382141,1,sbvi,0,4
18000,0.9613216519355774,1,sbvi,0,4
18500,0.9734069108963013,1,sbvi,0,4
