epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train
0,-605.8803927609455,0.001,sbvi,0,4
10000,0.9895210799977512,0.001,sbvi,0,4
20000,0.9364754582457171,0.001,sbvi,0,4
30000,0.9216212439260848,0.001,sbvi,0,4
