epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-956259.776,-785741.056,-1609869.312,-1582591.488,-1301904.384,1,mfvi,0,8,1.0
5000,-926771.584,-623241.92,-770275.52,-1093335.936,-1093745.408,1,mfvi,0,8,1.0
10000,-575774.208,-417302.144,-516513.376,-728365.888,-620562.304,1,mfvi,0,8,1.0
15000,-305156.608,-210387.584,-166619.648,-219200.24,-231908.992,1,mfvi,0,8,1.0
20000,-135168.592,-105958.832,-48879.136,-63052.72,-67103.256,1,mfvi,0,8,1.0
25000,-26479.974,-19838.224,-6755.3225,-9994.482,-11067.822,1,mfvi,0,8,1.0
30000,-112.4672578125,-94.667578125,-239.787375,-473.0775,-426.71671875,1,mfvi,0,8,1.0
35000,-92.507,-78.36490625,-19.114560546875,-40.52500390625,-34.2304765625,1,mfvi,0,8,1.0
40000,-57.3931953125,-46.9612421875,-15.5941015625,-33.199171875,-28.352421875,1,mfvi,0,8,1.0
45000,-76.12409375,-59.572765625,-28.913400390625,-27.69032421875,-27.39612890625,1,mfvi,0,8,1.0
50000,-75.866265625,-59.3519921875,-28.8956171875,-27.773951171875,-27.468974609375,1,mfvi,0,8,1.0
55000,-75.6724453125,-59.27680859375,-28.88514453125,-27.759365234375,-27.43087109375,1,mfvi,0,8,1.0
60000,-75.837734375,-59.4144375,-28.877541015625,-27.7595234375,-27.45412890625,1,mfvi,0,8,1.0
65000,-76.221328125,-59.4509453125,-28.980638671875,-27.80567578125,-27.556283203125,1,mfvi,0,8,1.0
70000,-76.11034375,-59.53290625,-28.90530859375,-27.85344140625,-27.52872265625,1,mfvi,0,8,1.0
75000,-76.253640625,-59.27644140625,-29.014595703125,-27.900861328125,-27.5406171875,1,mfvi,0,8,1.0
80000,-77.7320703125,-61.3689921875,-29.1487734375,-28.28072265625,-27.8409140625,1,mfvi,0,8,1.0
