epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-94.93495649066867,0.0001,sbvi,0,50,4
500,-25.927610840961258,0.0001,sbvi,0,50,4
1000,-27.164134955362343,0.0001,sbvi,0,50,4
1500,-26.188116993158104,0.0001,sbvi,0,50,4
2000,-24.489468691004404,0.0001,sbvi,0,50,4
2500,-24.090542415887242,0.0001,sbvi,0,50,4
3000,-23.9216764795144,0.0001,sbvi,0,50,4
3500,-23.886662862979758,0.0001,sbvi,0,50,4
4000,-23.714935185399955,0.0001,sbvi,0,50,4
4500,-23.56771085208372,0.0001,sbvi,0,50,4
5000,-23.29145622333777,0.0001,sbvi,0,50,4
5500,-22.87575942567776,0.0001,sbvi,0,50,4
6000,-22.367566954604953,0.0001,sbvi,0,50,4
6500,-21.57167509514702,0.0001,sbvi,0,50,4
7000,-20.463516067026227,0.0001,sbvi,0,50,4
7500,-19.570013872859832,0.0001,sbvi,0,50,4
8000,-18.66661881980492,0.0001,sbvi,0,50,4
8500,-17.50726735353102,0.0001,sbvi,0,50,4
9000,-16.066859343011373,0.0001,sbvi,0,50,4
9500,-14.29310763665511,0.0001,sbvi,0,50,4
10000,-13.252308748319377,0.0001,sbvi,0,50,4
10500,-11.499718542320014,0.0001,sbvi,0,50,4
11000,-10.650745041671733,0.0001,sbvi,0,50,4
11500,-9.843539504707755,0.0001,sbvi,0,50,4
12000,-9.212780635766334,0.0001,sbvi,0,50,4
12500,-8.421175738470863,0.0001,sbvi,0,50,4
13000,-7.494486324093418,0.0001,sbvi,0,50,4
13500,-7.3988774687532395,0.0001,sbvi,0,50,4
14000,-6.8041940474640725,0.0001,sbvi,0,50,4
14500,-6.6086376682676695,0.0001,sbvi,0,50,4
15000,-6.414025708442336,0.0001,sbvi,0,50,4
15500,-6.2464226392009,0.0001,sbvi,0,50,4
16000,-5.98600315645184,0.0001,sbvi,0,50,4
16500,-5.5959830161934905,0.0001,sbvi,0,50,4
17000,-5.328763271800697,0.0001,sbvi,0,50,4
17500,-5.028914014486956,0.0001,sbvi,0,50,4
18000,-4.7964786654624,0.0001,sbvi,0,50,4
18500,-5.904143554154671,0.0001,sbvi,0,50,4
19000,-4.111670339483831,0.0001,sbvi,0,50,4
19500,-4.395887758304016,0.0001,sbvi,0,50,4
20000,-4.255404373390127,0.0001,sbvi,0,50,4
20500,-3.9066140602044697,0.0001,sbvi,0,50,4
21000,-3.731225575867281,0.0001,sbvi,0,50,4
21500,-3.8213666780298645,0.0001,sbvi,0,50,4
22000,-3.8317500250189704,0.0001,sbvi,0,50,4
22500,-3.826008516702244,0.0001,sbvi,0,50,4
23000,-3.8308084476501003,0.0001,sbvi,0,50,4
23500,-3.856595460491282,0.0001,sbvi,0,50,4
24000,-4.039107156915653,0.0001,sbvi,0,50,4
24500,-3.758294812148354,0.0001,sbvi,0,50,4
25000,-3.8162048412925573,0.0001,sbvi,0,50,4
25500,-3.781146512051581,0.0001,sbvi,0,50,4
26000,-3.865908046843611,0.0001,sbvi,0,50,4
26500,-3.7703239370494868,0.0001,sbvi,0,50,4
27000,-3.7331542014108283,0.0001,sbvi,0,50,4
27500,-3.773744051106927,0.0001,sbvi,0,50,4
28000,-3.7481700834619938,0.0001,sbvi,0,50,4
28500,-3.7116662520586226,0.0001,sbvi,0,50,4
29000,-3.7305055060703114,0.0001,sbvi,0,50,4
29500,-3.7158423314475493,0.0001,sbvi,0,50,4
30000,-4.007890851621092,0.0001,sbvi,0,50,4
30500,-3.86159011864969,0.0001,sbvi,0,50,4
31000,-3.932283029759023,0.0001,sbvi,0,50,4
31500,-3.9798101386874705,0.0001,sbvi,0,50,4
32000,-3.905353952520893,0.0001,sbvi,0,50,4
32500,-3.8700499755157116,0.0001,sbvi,0,50,4
33000,-3.8399474255805868,0.0001,sbvi,0,50,4
33500,-3.903635052486606,0.0001,sbvi,0,50,4
34000,-3.840152604652657,0.0001,sbvi,0,50,4
34500,-3.8613158246590946,0.0001,sbvi,0,50,4
35000,-3.8790695567793865,0.0001,sbvi,0,50,4
35500,-3.954126242376719,0.0001,sbvi,0,50,4
36000,-3.9578204961565318,0.0001,sbvi,0,50,4
36500,-3.912021394608877,0.0001,sbvi,0,50,4
37000,-3.978573379479735,0.0001,sbvi,0,50,4
37500,-3.9821285855164215,0.0001,sbvi,0,50,4
38000,-3.981521586670965,0.0001,sbvi,0,50,4
38500,-4.1061820628595544,0.0001,sbvi,0,50,4
39000,-3.8227454512475423,0.0001,sbvi,0,50,4
39500,-3.9780189171526734,0.0001,sbvi,0,50,4
40000,-3.9591199583668133,0.0001,sbvi,0,50,4
40500,-4.041922170742094,0.0001,sbvi,0,50,4
41000,-3.9307712989847343,0.0001,sbvi,0,50,4
41500,-3.997488579336222,0.0001,sbvi,0,50,4
42000,-3.994952493769383,0.0001,sbvi,0,50,4
42500,-3.972538380700463,0.0001,sbvi,0,50,4
43000,-3.9822211311657973,0.0001,sbvi,0,50,4
43500,-4.017904157688878,0.0001,sbvi,0,50,4
44000,-3.9706646299301487,0.0001,sbvi,0,50,4
44500,-4.052422206282806,0.0001,sbvi,0,50,4
45000,-4.0157296286331094,0.0001,sbvi,0,50,4
45500,-4.117441861707611,0.0001,sbvi,0,50,4
46000,-4.110567602964559,0.0001,sbvi,0,50,4
46500,-4.102837112928217,0.0001,sbvi,0,50,4
47000,-3.998875401908481,0.0001,sbvi,0,50,4
47500,-4.057342086451741,0.0001,sbvi,0,50,4
48000,-4.034589331750485,0.0001,sbvi,0,50,4
48500,-4.042124209708226,0.0001,sbvi,0,50,4
49000,-4.093289205201569,0.0001,sbvi,0,50,4
49500,-4.051487631714797,0.0001,sbvi,0,50,4
50000,-4.133548143414946,0.0001,sbvi,0,50,4
50500,-4.095856459383114,0.0001,sbvi,0,50,4
51000,-4.134853211924641,0.0001,sbvi,0,50,4
51500,-4.046120501004622,0.0001,sbvi,0,50,4
52000,-4.078837467487912,0.0001,sbvi,0,50,4
52500,-4.123495284757306,0.0001,sbvi,0,50,4
53000,-4.076305139449154,0.0001,sbvi,0,50,4
53500,-4.076760878499087,0.0001,sbvi,0,50,4
54000,-4.102424562498277,0.0001,sbvi,0,50,4
54500,-4.089397562901892,0.0001,sbvi,0,50,4
55000,-4.024633208190547,0.0001,sbvi,0,50,4
55500,-4.108190612203068,0.0001,sbvi,0,50,4
56000,-4.10727344600281,0.0001,sbvi,0,50,4
56500,-4.117854173888817,0.0001,sbvi,0,50,4
57000,-4.288993806026563,0.0001,sbvi,0,50,4
57500,-4.110362380244027,0.0001,sbvi,0,50,4
58000,-4.130721047962152,0.0001,sbvi,0,50,4
