epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-312908.544,-329781.312,-240203.696,-272084.8,-271082.432,0.001,mfvi,1,10,2
5000,-368.57534375,-698.1668125,-4622.9975,-12185.623,-15851.312,0.001,mfvi,1,10,2
10000,-363.85153125,-644.976125,-4598.4055,-12657.898,-15973.415,0.001,mfvi,1,10,2
15000,-287.55940625,-498.12021875,-4399.712,-11641.112,-14837.349,0.001,mfvi,1,10,2
20000,-198.33640625,-381.6140625,-3852.86825,-11237.572,-12512.78,0.001,mfvi,1,10,2
25000,-185.29159375,-361.73884375,-3435.71025,-9706.24,-11044.099,0.001,mfvi,1,10,2
30000,-169.2003125,-333.445,-3190.22675,-8913.849,-10000.452,0.001,mfvi,1,10,2
35000,-140.1985,-301.23771875,-2962.73075,-8368.453,-8501.147,0.001,mfvi,1,10,2
40000,-122.9772890625,-268.15153125,-2766.24225,-7398.823,-8839.578,0.001,mfvi,1,10,2
45000,-93.304640625,-225.35921875,-2597.06575,-7430.576,-8441.512,0.001,mfvi,1,10,2
50000,-67.6416640625,-182.905015625,-2472.099,-7630.244,-7801.337,0.001,mfvi,1,10,2
55000,-70.926703125,-171.500953125,-2413.918,-6943.686,-8080.5695,0.001,mfvi,1,10,2
60000,-51.49866015625,-133.6298125,-2395.801,-6511.3585,-7493.4265,0.001,mfvi,1,10,2
65000,-53.39216796875,-117.2799609375,-2367.45925,-6434.6755,-6784.1785,0.001,mfvi,1,10,2
70000,-56.90846484375,-103.2783515625,-2322.8795,-6032.9585,-6154.7345,0.001,mfvi,1,10,2
75000,-58.266046875,-90.2890546875,-2256.951,-6118.2915,-5933.8255,0.001,mfvi,1,10,2
80000,-58.90093359375,-77.3264375,-2198.74275,-5685.3755,-5831.427,0.001,mfvi,1,10,2
85000,-52.41272265625,-62.52767578125,-2149.91675,-5467.9025,-5667.246,0.001,mfvi,1,10,2
90000,-32.68637109375,-46.38378515625,-2068.77925,-5398.4115,-5475.43,0.001,mfvi,1,10,2
