ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
-75.825453125,-120.1040546875,-1817.94325,-3540.3835,-2833.536,1,mfvi,0,1000,1.0
