epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-300038.784,-318729.984,-229770.832,-261075.728,-261381.904,0.0001,mfvi,1,10,3
0,-300038.784,-318729.984,-229770.832,-261075.728,-261381.904,0.0001,mfvi,1,10,3
20000,-348.903,-467.214125,-3920.52525,-10766.919,-15114.841,0.0001,mfvi,1,10,3
20000,-348.903,-467.214125,-3920.52525,-10766.919,-15114.841,0.0001,mfvi,1,10,3
40000,-302.28953125,-402.48059375,-3698.7445,-9862.607,-11130.416,0.0001,mfvi,1,10,3
40000,-302.28953125,-402.48059375,-3698.7445,-9862.607,-11130.416,0.0001,mfvi,1,10,3
60000,-210.186703125,-329.90765625,-3330.55625,-7352.487,-9763.473,0.0001,mfvi,1,10,3
60000,-210.186703125,-329.90765625,-3330.55625,-7352.487,-9763.473,0.0001,mfvi,1,10,3
80000,-176.128890625,-271.19859375,-3151.30625,-7850.054,-8344.582,0.0001,mfvi,1,10,3
80000,-176.128890625,-271.19859375,-3151.30625,-7850.054,-8344.582,0.0001,mfvi,1,10,3
100000,-128.2335390625,-206.386390625,-2783.85625,-8365.16,-7501.1545,0.0001,mfvi,1,10,3
100000,-128.2335390625,-206.386390625,-2783.85625,-8365.16,-7501.1545,0.0001,mfvi,1,10,3
