epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-7648460.8,-6560171.52,-3719571.968,-1961539.584,-1984235.392,1.0,mfvi,0,1000,1.0
5000,-40.24678515625,-35.5982265625,-1413.2495,-415624.672,-582134.144,1.0,mfvi,0,1000,1.0
10000,0.2773644104003906,-3.26739453125,-1186.31225,-397241.92,-607604.992,1.0,mfvi,0,1000,1.0
15000,-0.17089805603027344,-1.75934716796875,-1073.21675,-369653.888,-588871.424,1.0,mfvi,0,1000,1.0
20000,-10.866234375,-11.904158203125,-1030.9600625,-350292.416,-534130.944,1.0,mfvi,0,1000,1.0
25000,0.20588783264160157,-0.7556024780273437,-927.0420625,-333591.616,-509387.2,1.0,mfvi,0,1000,1.0
30000,0.42201565551757814,-1.70947802734375,-844.2915,-319804.544,-497660.704,1.0,mfvi,0,1000,1.0
35000,-1.4474185791015626,-2.47331103515625,-773.751125,-306175.872,-480978.784,1.0,mfvi,0,1000,1.0
40000,0.4170869445800781,-0.7383665771484375,-719.429875,-295486.752,-439399.616,1.0,mfvi,0,1000,1.0
45000,-6.066623046875,-6.76568408203125,-672.81825,-284247.744,-410619.712,1.0,mfvi,0,1000,1.0
50000,-17.9611640625,-14.0974306640625,-620.589625,-272459.456,-386819.072,1.0,mfvi,0,1000,1.0
55000,0.09656298828125,-0.7061979370117187,-557.5433125,-260894.176,-368418.08,1.0,mfvi,0,1000,1.0
60000,-2.64258740234375,-5.68994775390625,-525.391,-249132.112,-343905.6,1.0,mfvi,0,1000,1.0
65000,-5.4973515625,-6.92579443359375,-480.2205,-238521.056,-321463.488,1.0,mfvi,0,1000,1.0
70000,-1.3944263916015625,-1.4098834228515624,-450.55365625,-226961.696,-306340.032,1.0,mfvi,0,1000,1.0
75000,-3.8745185546875,-7.76719677734375,-425.45540625,-216978.736,-286448.576,1.0,mfvi,0,1000,1.0
80000,-2.377461669921875,-7.22876220703125,-413.80875,-207124.992,-264772.976,1.0,mfvi,0,1000,1.0
85000,0.1847080535888672,-1.34792236328125,-386.67096875,-200842.176,-254115.424,1.0,mfvi,0,1000,1.0
