epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
19,-29.895777320347115,1,sbvi,0,10000,1
39,-30.19034770207262,1,sbvi,0,10000,1
59,-30.400548570808606,1,sbvi,0,10000,1
79,-31.122466500779392,1,sbvi,0,10000,1
99,-29.427147407680902,1,sbvi,0,10000,1
119,-30.833124270868115,1,sbvi,0,10000,1
139,-29.976525662961954,1,sbvi,0,10000,1
159,-30.09529433085671,1,sbvi,0,10000,1
179,-29.644013086896162,1,sbvi,0,10000,1
199,-29.720934951669975,1,sbvi,0,10000,1
219,-30.07697922575233,1,sbvi,0,10000,1
239,-29.87427589454034,1,sbvi,0,10000,1
259,-30.081132827661712,1,sbvi,0,10000,1
279,-29.990086422102898,1,sbvi,0,10000,1
299,-30.16358463690405,1,sbvi,0,10000,1
319,-29.766234612540423,1,sbvi,0,10000,1
339,-29.928048185054447,1,sbvi,0,10000,1
359,-30.032015886276223,1,sbvi,0,10000,1
379,-30.317763331594687,1,sbvi,0,10000,1
399,-29.90803103513803,1,sbvi,0,10000,1
419,-29.405406210126152,1,sbvi,0,10000,1
439,-29.805184227641867,1,sbvi,0,10000,1
459,-30.3099349194827,1,sbvi,0,10000,1
479,-30.03980408142898,1,sbvi,0,10000,1
499,-30.315213731506482,1,sbvi,0,10000,1
519,-30.590165372559525,1,sbvi,0,10000,1
539,-29.99889613769411,1,sbvi,0,10000,1
559,-30.369908415112068,1,sbvi,0,10000,1
579,-29.86720621701978,1,sbvi,0,10000,1
599,-29.887005602628527,1,sbvi,0,10000,1
619,-29.899134957343406,1,sbvi,0,10000,1
639,-30.340648299924126,1,sbvi,0,10000,1
659,-30.17687095619543,1,sbvi,0,10000,1
679,-30.307693479357003,1,sbvi,0,10000,1
699,-29.753028516515048,1,sbvi,0,10000,1
719,-30.22692630982578,1,sbvi,0,10000,1
739,-30.125916259202608,1,sbvi,0,10000,1
759,-30.065542774653935,1,sbvi,0,10000,1
779,-30.280143016574588,1,sbvi,0,10000,1
799,-30.132270486032578,1,sbvi,0,10000,1
819,-29.99845359382913,1,sbvi,0,10000,1
839,-29.894363791179696,1,sbvi,0,10000,1
859,-30.120252942514455,1,sbvi,0,10000,1
879,-30.387654170015796,1,sbvi,0,10000,1
899,-30.045243094794706,1,sbvi,0,10000,1
919,-29.691381378474848,1,sbvi,0,10000,1
939,-30.062894369473106,1,sbvi,0,10000,1
959,-29.810517833845676,1,sbvi,0,10000,1
979,-30.205537214030272,1,sbvi,0,10000,1
999,-29.99059924600098,1,sbvi,0,10000,1
1019,-29.854721908609474,1,sbvi,0,10000,1
1039,-30.273037822993647,1,sbvi,0,10000,1
1059,-30.236156631313417,1,sbvi,0,10000,1
1079,-30.089403797494793,1,sbvi,0,10000,1
1099,-29.94926053670344,1,sbvi,0,10000,1
1119,-30.174924776841618,1,sbvi,0,10000,1
1139,-29.946760908250397,1,sbvi,0,10000,1
1159,-29.95569667032369,1,sbvi,0,10000,1
1179,-29.987877896572936,1,sbvi,0,10000,1
1199,-30.01160499436315,1,sbvi,0,10000,1
1219,-30.31019147565769,1,sbvi,0,10000,1
1239,-29.782408032030027,1,sbvi,0,10000,1
1259,-29.98155141498132,1,sbvi,0,10000,1
1279,-29.98980080547258,1,sbvi,0,10000,1
1299,-30.11202216836533,1,sbvi,0,10000,1
1319,-30.259822398757393,1,sbvi,0,10000,1
1339,-29.675076096614248,1,sbvi,0,10000,1
1359,-30.514191028589124,1,sbvi,0,10000,1
1379,-30.00757786581496,1,sbvi,0,10000,1
1399,-29.948246873680084,1,sbvi,0,10000,1
1419,-29.98104537597314,1,sbvi,0,10000,1
