epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-1512.133711078262,0.1,sbvi,0,50,4
500,-28.646695618802216,0.1,sbvi,0,50,4
1000,-26.001150553478563,0.1,sbvi,0,50,4
1500,-21.96203128595824,0.1,sbvi,0,50,4
2000,-16.403185674321367,0.1,sbvi,0,50,4
2500,-7.984953178654073,0.1,sbvi,0,50,4
3000,-6.190533317654412,0.1,sbvi,0,50,4
3500,-5.386417906584424,0.1,sbvi,0,50,4
4000,-5.668756589858929,0.1,sbvi,0,50,4
4500,-4.930384208339792,0.1,sbvi,0,50,4
5000,-6.624715255462392,0.1,sbvi,0,50,4
5500,-5.786908756762501,0.1,sbvi,0,50,4
6000,-4.893171804231305,0.1,sbvi,0,50,4
6500,-5.453570516746219,0.1,sbvi,0,50,4
7000,-5.422739156076908,0.1,sbvi,0,50,4
7500,-7.462065731598855,0.1,sbvi,0,50,4
8000,-6.636661932134362,0.1,sbvi,0,50,4
8500,-6.293408339806705,0.1,sbvi,0,50,4
