epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
19,-29.097658008366444,1,sbvi,0,10000,1
39,-30.28232779512598,1,sbvi,0,10000,1
59,-30.47470634932906,1,sbvi,0,10000,1
79,-31.48241988167433,1,sbvi,0,10000,1
99,-29.882712142983802,1,sbvi,0,10000,1
119,-31.653955664975737,1,sbvi,0,10000,1
139,-30.324457764829017,1,sbvi,0,10000,1
159,-30.637073722628017,1,sbvi,0,10000,1
179,-29.80926047047355,1,sbvi,0,10000,1
199,-30.28979145065522,1,sbvi,0,10000,1
219,-29.880239391814744,1,sbvi,0,10000,1
239,-30.503561558945787,1,sbvi,0,10000,1
259,-29.22330430026997,1,sbvi,0,10000,1
279,-30.57072837730169,1,sbvi,0,10000,1
299,-30.397984942497413,1,sbvi,0,10000,1
