ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0.8496781005859375,0.8185696411132812,0.764109375,-9634.881,-435041.376,0.0001,mfvi,0,10000,2
