ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0.871765380859375,0.8661952514648438,0.57981640625,0.6336553955078125,-10.0685126953125,1.0,mfvi,0,1000,1.0
