epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-114025.904,-8961380.352,-11893910.528,-9985316.864,-9247713.28,10,mfvi,0,10,0.5
5000,-373110.56,-4850630.144,-4102655.488,-6075849.728,-6300014.592,10,mfvi,0,10,0.5
10000,-96973.04,-1381610.752,-1235527.168,-2834259.968,-3036141.568,10,mfvi,0,10,0.5
15000,-4878.7045,-45095.848,-120609.432,-413401.024,-387111.744,10,mfvi,0,10,0.5
20000,-1066.764875,-1449.845125,-1460.83525,-18867.962,-27966.356,10,mfvi,0,10,0.5
25000,-3.281494140625,-3.128216552734375,-5.39462255859375,-86.746671875,-158.24315625,10,mfvi,0,10,0.5
30000,-57.92572265625,-53.2248203125,-24.38328515625,-25.79232421875,-26.2800625,10,mfvi,0,10,0.5
35000,-55.95116796875,-51.2448203125,-24.519875,-24.3907734375,-25.7444765625,10,mfvi,0,10,0.5
40000,-54.622203125,-49.98904296875,-24.434529296875,-24.2990234375,-25.6604296875,10,mfvi,0,10,0.5
45000,-54.6109453125,-49.957296875,-24.43412109375,-24.29990234375,-25.661359375,10,mfvi,0,10,0.5
50000,-54.59377734375,-49.9885859375,-24.43451953125,-24.298203125,-25.661859375,10,mfvi,0,10,0.5
55000,-54.63514453125,-49.94626171875,-24.438921875,-24.299146484375,-25.66182421875,10,mfvi,0,10,0.5
60000,-54.71815625,-50.028703125,-24.4406015625,-24.31336328125,-25.66347265625,10,mfvi,0,10,0.5
65000,-54.72747265625,-50.0110859375,-24.44521875,-24.307515625,-25.671947265625,10,mfvi,0,10,0.5
70000,-54.9577578125,-49.967578125,-24.452068359375,-24.31278125,-25.6773359375,10,mfvi,0,10,0.5
75000,-55.74591796875,-50.9562578125,-24.4858359375,-24.32795703125,-25.7394765625,10,mfvi,0,10,0.5
80000,-55.6514296875,-50.19093359375,-24.5133203125,-24.386087890625,-25.7521953125,10,mfvi,0,10,0.5
85000,-55.5236484375,-50.96422265625,-24.533828125,-24.376662109375,-25.820685546875,10,mfvi,0,10,0.5
90000,-55.34891796875,-51.362453125,-24.553666015625,-24.48219140625,-25.78756640625,10,mfvi,0,10,0.5
95000,-55.4099609375,-51.0942421875,-24.497103515625,-24.38999609375,-25.78727734375,10,mfvi,0,10,0.5
100000,-55.08009765625,-50.92875390625,-24.49252734375,-24.407474609375,-25.74068359375,10,mfvi,0,10,0.5
105000,-55.3837890625,-51.35429296875,-24.5153203125,-24.3375546875,-25.710869140625,10,mfvi,0,10,0.5
110000,-56.32573828125,-51.792171875,-24.4715078125,-24.35240625,-25.743619140625,10,mfvi,0,10,0.5
115000,-55.83279296875,-52.2929296875,-24.616515625,-24.3577734375,-25.8154765625,10,mfvi,0,10,0.5
120000,-55.8640703125,-50.5352578125,-24.4454296875,-24.35627734375,-25.71631640625,10,mfvi,0,10,0.5
125000,-54.8382578125,-51.04405859375,-24.50939453125,-24.3427109375,-25.78471875,10,mfvi,0,10,0.5
130000,-55.9206171875,-51.32962890625,-24.500236328125,-24.3868984375,-25.739109375,10,mfvi,0,10,0.5
135000,-55.29302734375,-50.6841015625,-24.501412109375,-24.30637109375,-25.692513671875,10,mfvi,0,10,0.5
140000,-56.396875,-50.89635546875,-24.5061875,-24.3645859375,-25.749115234375,10,mfvi,0,10,0.5
145000,-55.75733203125,-51.1812421875,-24.49985546875,-24.38962109375,-25.71408203125,10,mfvi,0,10,0.5
150000,-55.6997421875,-51.18064453125,-24.567283203125,-24.420640625,-25.808734375,10,mfvi,0,10,0.5
155000,-55.811625,-51.46948828125,-24.540994140625,-24.3923046875,-25.708443359375,10,mfvi,0,10,0.5
160000,-55.44986328125,-51.1959921875,-24.476140625,-24.377796875,-25.735265625,10,mfvi,0,10,0.5
165000,-55.5104921875,-50.53110546875,-24.4597734375,-24.335009765625,-25.702390625,10,mfvi,0,10,0.5
170000,-55.71761328125,-51.30671875,-24.5023359375,-24.36834375,-25.73094921875,10,mfvi,0,10,0.5
175000,-54.6854921875,-50.14175,-24.4749375,-24.3461796875,-25.691734375,10,mfvi,0,10,0.5
180000,-55.7951796875,-51.57041796875,-24.452869140625,-24.32284765625,-25.75233203125,10,mfvi,0,10,0.5
185000,-54.9860625,-50.532984375,-24.411271484375,-24.382123046875,-25.71034375,10,mfvi,0,10,0.5
190000,-55.26181640625,-51.2716640625,-24.502267578125,-24.39408203125,-25.73168359375,10,mfvi,0,10,0.5
195000,-55.99354296875,-50.62524609375,-24.468046875,-24.41927734375,-25.74054296875,10,mfvi,0,10,0.5
200000,-56.0904765625,-50.76659375,-24.52946484375,-24.333466796875,-25.729349609375,10,mfvi,0,10,0.5
