val_ll,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type
0.8075022888183594,0.9026891479492187,0.819170166015625,0.8208825073242187,-92105.944,-19012612.096,3e-05,mfvi
