ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0.37361468505859374,0.3491397399902344,-10.681638671875,-121731.568,-18451326.976,0.1,mfvi,0,50,0.5
