epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-75.88568399473725,0.01,sbvi,0,50,4
500,-27.699072219641923,0.01,sbvi,0,50,4
1000,-25.863661494833206,0.01,sbvi,0,50,4
1500,-25.630072045605854,0.01,sbvi,0,50,4
2000,-26.28800835782495,0.01,sbvi,0,50,4
2500,-26.242769898056547,0.01,sbvi,0,50,4
3000,-25.59593020153286,0.01,sbvi,0,50,4
3500,-25.56241880810786,0.01,sbvi,0,50,4
4000,-25.652262669787756,0.01,sbvi,0,50,4
4500,-25.739928109687092,0.01,sbvi,0,50,4
5000,-25.446733514705507,0.01,sbvi,0,50,4
5500,-25.8390360843961,0.01,sbvi,0,50,4
6000,-25.145900838710745,0.01,sbvi,0,50,4
6500,-25.81322858275525,0.01,sbvi,0,50,4
7000,-25.47244152248427,0.01,sbvi,0,50,4
7500,-24.64602162027722,0.01,sbvi,0,50,4
8000,-25.429150630864335,0.01,sbvi,0,50,4
8500,-24.41069911023421,0.01,sbvi,0,50,4
9000,-23.730741057763986,0.01,sbvi,0,50,4
9500,-23.91099963571458,0.01,sbvi,0,50,4
10000,-23.365451735639837,0.01,sbvi,0,50,4
10500,-23.14577342976228,0.01,sbvi,0,50,4
11000,-22.377619537341783,0.01,sbvi,0,50,4
11500,-22.01129380490322,0.01,sbvi,0,50,4
12000,-21.769218539760658,0.01,sbvi,0,50,4
12500,-21.28886685993908,0.01,sbvi,0,50,4
13000,-20.836236729868645,0.01,sbvi,0,50,4
13500,-20.587437279449272,0.01,sbvi,0,50,4
14000,-19.987219393002604,0.01,sbvi,0,50,4
14500,-19.446902697272424,0.01,sbvi,0,50,4
15000,-19.236234862388564,0.01,sbvi,0,50,4
15500,-18.6604806766224,0.01,sbvi,0,50,4
16000,-17.968647869606123,0.01,sbvi,0,50,4
16500,-17.21510418849556,0.01,sbvi,0,50,4
17000,-16.946111252976863,0.01,sbvi,0,50,4
17500,-16.365847347869344,0.01,sbvi,0,50,4
18000,-15.457646935839323,0.01,sbvi,0,50,4
18500,-15.374601738500719,0.01,sbvi,0,50,4
19000,-14.677558518773115,0.01,sbvi,0,50,4
19500,-14.179168187213234,0.01,sbvi,0,50,4
20000,-13.516698091340862,0.01,sbvi,0,50,4
20500,-12.717110910413089,0.01,sbvi,0,50,4
21000,-12.274562384249242,0.01,sbvi,0,50,4
21500,-12.353118529763629,0.01,sbvi,0,50,4
22000,-11.092089860183284,0.01,sbvi,0,50,4
22500,-10.593006574098785,0.01,sbvi,0,50,4
23000,-10.307277898473567,0.01,sbvi,0,50,4
23500,-9.870751082453266,0.01,sbvi,0,50,4
24000,-9.344531355562644,0.01,sbvi,0,50,4
24500,-9.124349766904281,0.01,sbvi,0,50,4
25000,-8.542939126414288,0.01,sbvi,0,50,4
25500,-8.499783939329088,0.01,sbvi,0,50,4
26000,-8.073125462753245,0.01,sbvi,0,50,4
26500,-8.197495933073458,0.01,sbvi,0,50,4
27000,-7.386093381094827,0.01,sbvi,0,50,4
27500,-7.329870894614475,0.01,sbvi,0,50,4
28000,-6.526107023053413,0.01,sbvi,0,50,4
28500,-6.822737981295731,0.01,sbvi,0,50,4
29000,-6.854207129046175,0.01,sbvi,0,50,4
29500,-6.575512707973929,0.01,sbvi,0,50,4
30000,-6.550469562030799,0.01,sbvi,0,50,4
30500,-5.75194071877397,0.01,sbvi,0,50,4
31000,-5.987841733473529,0.01,sbvi,0,50,4
31500,-5.826577997980236,0.01,sbvi,0,50,4
32000,-5.81743182549283,0.01,sbvi,0,50,4
32500,-5.993747664582966,0.01,sbvi,0,50,4
33000,-5.686488569697838,0.01,sbvi,0,50,4
33500,-5.799102163703996,0.01,sbvi,0,50,4
34000,-5.612387617502085,0.01,sbvi,0,50,4
