ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
-2.052671630859375,-1.0854730224609375,-40.38528515625,-421914.528,-60618948.608,1e-05,mfvi,0,50,0.25
