epoch,ood_ll_iid_with_gap,ood_ll_ood_no_gap,temperature,posterior_type,seed,n_train,frequency
9999,-7.929169687305585,-5541.513221217795,0.001,sbvi,0,64,1
19999,-53.44238094176572,-631.9190807843607,0.001,sbvi,0,64,1
29999,-1.9466202869488627,-1665.6433705539416,0.001,sbvi,0,64,1
30000,-2.1658346680854295,-1660.7701929520451,0.001,sbvi,0,64,1
