epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-114682.696,-8991769.6,-11902182.4,-9983956.992,-9245950.976,0.1,mfvi,0,10,8
5000,-208217.76,-5058071.552,-4699172.864,-7555126.272,-7534971.904,0.1,mfvi,0,10,8
10000,-67427.104,-4575446.016,-4618340.352,-7293519.36,-7569411.072,0.1,mfvi,0,10,8
15000,-54378.992,-4194243.328,-4466693.12,-6874717.184,-6909937.664,0.1,mfvi,0,10,8
20000,-76346.008,-3974949.376,-4223370.496,-6395713.536,-6297585.664,0.1,mfvi,0,10,8
25000,-164617.184,-3970653.696,-3962255.616,-5884186.112,-6737343.488,0.1,mfvi,0,10,8
30000,-216483.168,-3932416.512,-3727848.192,-5545554.944,-6350042.624,0.1,mfvi,0,10,8
35000,-240240.112,-3860023.296,-3555786.496,-5228952.576,-5680564.224,0.1,mfvi,0,10,8
40000,-237494.672,-3769901.056,-3374054.4,-5033967.616,-5870627.84,0.1,mfvi,0,10,8
45000,-210404.0,-3635556.608,-3248413.184,-4952412.16,-5837516.288,0.1,mfvi,0,10,8
50000,-233630.432,-3583245.568,-3158157.568,-4798244.864,-5337740.288,0.1,mfvi,0,10,8
55000,-297062.464,-3570551.04,-3069605.888,-4872740.864,-5003694.08,0.1,mfvi,0,10,8
60000,-345496.704,-3531173.888,-2967350.016,-4740743.168,-4897421.312,0.1,mfvi,0,10,8
65000,-376551.2,-3464598.528,-2854670.336,-4661308.416,-4467950.08,0.1,mfvi,0,10,8
70000,-393641.856,-3417548.288,-2749723.648,-4563663.36,-4686765.056,0.1,mfvi,0,10,8
75000,-399870.976,-3361151.744,-2648371.456,-4465436.672,-4631568.384,0.1,mfvi,0,10,8
80000,-458307.648,-3360018.432,-2578602.496,-4262345.472,-4277949.44,0.1,mfvi,0,10,8
85000,-557101.184,-3442849.792,-2544303.36,-4079952.64,-4185500.672,0.1,mfvi,0,10,8
90000,-670607.104,-3519143.424,-2520464.384,-3966660.608,-4057949.696,0.1,mfvi,0,10,8
95000,-767324.864,-3560773.12,-2480849.92,-3898681.344,-4020372.736,0.1,mfvi,0,10,8
100000,-834179.328,-3554264.576,-2408895.488,-3873101.056,-4088976.384,0.1,mfvi,0,10,8
105000,-917883.584,-3584175.872,-2357760.0,-3746420.992,-3514321.152,0.1,mfvi,0,10,8
110000,-993619.072,-3586695.168,-2296730.112,-3687108.096,-3430554.368,0.1,mfvi,0,10,8
115000,-1078215.424,-3648515.328,-2243704.832,-3558532.352,-3158214.656,0.1,mfvi,0,10,8
120000,-1163803.264,-3683258.88,-2184060.928,-3392364.544,-3236665.856,0.1,mfvi,0,10,8
125000,-1197697.792,-3654204.928,-2107740.544,-3225991.424,-3053038.848,0.1,mfvi,0,10,8
130000,-1219504.64,-3587930.624,-2023629.056,-3013086.72,-3118160.896,0.1,mfvi,0,10,8
135000,-1273414.656,-3521528.832,-1936209.792,-2869456.896,-2737524.48,0.1,mfvi,0,10,8
140000,-1294065.024,-3428861.952,-1859008.256,-2765997.568,-2683365.632,0.1,mfvi,0,10,8
145000,-1345185.152,-3406140.416,-1793488.128,-2682556.672,-2697273.344,0.1,mfvi,0,10,8
150000,-1382298.24,-3345970.944,-1723419.136,-2585001.728,-2707948.032,0.1,mfvi,0,10,8
155000,-1405971.712,-3312126.976,-1664967.552,-2479700.992,-2628865.024,0.1,mfvi,0,10,8
160000,-1400364.544,-3223963.392,-1602627.2,-2363821.056,-2609913.344,0.1,mfvi,0,10,8
165000,-1384956.288,-3140739.584,-1545769.088,-2261325.312,-2529393.664,0.1,mfvi,0,10,8
170000,-1397565.44,-3104329.472,-1496985.984,-2175070.464,-2456516.096,0.1,mfvi,0,10,8
175000,-1415501.824,-3055136.256,-1440585.728,-2073852.672,-2496147.968,0.1,mfvi,0,10,8
180000,-1458065.28,-3040882.688,-1384199.424,-1998380.032,-2636581.12,0.1,mfvi,0,10,8
185000,-1531266.176,-3039990.272,-1333095.424,-1884932.352,-2324930.048,0.1,mfvi,0,10,8
190000,-1652589.056,-3093418.24,-1289644.928,-1767009.92,-2137475.712,0.1,mfvi,0,10,8
195000,-1617331.072,-3026103.296,-1255275.008,-1724566.784,-1983361.536,0.1,mfvi,0,10,8
200000,-1587541.504,-2976844.288,-1216707.2,-1698976.0,-2041692.416,0.1,mfvi,0,10,8
