epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
999,-36.42198092104499,1,sbvi,0,256,0.25
1999,-44.17659033839128,1,sbvi,0,256,0.25
2999,-44.31176869032266,1,sbvi,0,256,0.25
3999,-38.6160260539054,1,sbvi,0,256,0.25
4999,-51.736111529975865,1,sbvi,0,256,0.25
5999,-49.90957030777797,1,sbvi,0,256,0.25
6999,-44.79969594086405,1,sbvi,0,256,0.25
7999,-40.545162133113685,1,sbvi,0,256,0.25
8999,-36.8721235002311,1,sbvi,0,256,0.25
9999,-37.34586340566419,1,sbvi,0,256,0.25
10999,-50.49609265086321,1,sbvi,0,256,0.25
11999,-50.361050288849576,1,sbvi,0,256,0.25
