ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0.490537353515625,0.06542169189453124,-0.1270392532348633,-83348.08,-17947547.648,1,mfvi,0,1000,1.0
