epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-2616184.832,-4163424.768,-6122780.672,-8117828.096,-7766725.632,0.001,mfvi,1,10,0.5
5000,-2000486.4,-1462880.128,-3207258.624,-7536352.256,-7255905.792,0.001,mfvi,1,10,0.5
10000,-1810801.152,-1328355.328,-3083127.808,-7654012.928,-7346314.752,0.001,mfvi,1,10,0.5
15000,-1708754.816,-1291731.712,-3026652.416,-7679214.08,-7442774.528,0.001,mfvi,1,10,0.5
20000,-1197005.184,-1102190.464,-2937581.312,-7568453.12,-7409247.744,0.001,mfvi,1,10,0.5
25000,-894657.792,-957970.88,-2845996.8,-7408791.552,-7259740.672,0.001,mfvi,1,10,0.5
30000,-903658.24,-980402.88,-2786295.552,-7295350.784,-7113039.872,0.001,mfvi,1,10,0.5
35000,-917388.672,-1010735.232,-2749074.432,-7249719.296,-7035765.76,0.001,mfvi,1,10,0.5
40000,-934005.696,-1036698.368,-2693203.456,-7157197.824,-6955781.632,0.001,mfvi,1,10,0.5
45000,-946612.224,-1049699.008,-2645050.624,-7083903.488,-6939370.496,0.001,mfvi,1,10,0.5
50000,-974737.536,-1074548.736,-2611508.736,-7014098.432,-6898806.784,0.001,mfvi,1,10,0.5
55000,-1085895.68,-1133172.48,-2592302.848,-6956499.456,-6825567.744,0.001,mfvi,1,10,0.5
60000,-1273872.512,-1233294.848,-2597553.92,-6897244.672,-6745660.928,0.001,mfvi,1,10,0.5
65000,-1286272.768,-1235236.096,-2589777.152,-6860407.296,-6710893.056,0.001,mfvi,1,10,0.5
70000,-1297794.688,-1239717.12,-2576473.856,-6822851.072,-6700639.232,0.001,mfvi,1,10,0.5
75000,-1308821.76,-1243299.84,-2566486.784,-6782668.8,-6762442.752,0.001,mfvi,1,10,0.5
80000,-1322216.704,-1249007.616,-2554479.36,-6748500.48,-6862355.968,0.001,mfvi,1,10,0.5
85000,-1326597.888,-1250473.728,-2539696.128,-6719261.696,-6836763.136,0.001,mfvi,1,10,0.5
90000,-1344874.24,-1260018.048,-2527976.448,-6703615.488,-6860274.176,0.001,mfvi,1,10,0.5
95000,-1358436.48,-1266040.576,-2522033.152,-6676447.744,-6754985.984,0.001,mfvi,1,10,0.5
100000,-1374759.296,-1275339.904,-2510396.928,-6667970.048,-6678976.0,0.001,mfvi,1,10,0.5
