epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-2616155.648,-4163328.512,-6117724.672,-8116156.416,-7768775.68,0.001,mfvi,1,10,0.25
5000,-2002038.656,-1463393.152,-3202759.936,-7523371.52,-7238275.584,0.001,mfvi,1,10,0.25
10000,-1808679.808,-1325620.992,-3084464.384,-7619455.488,-7309124.096,0.001,mfvi,1,10,0.25
15000,-1709073.792,-1292056.064,-3019796.224,-7620800.512,-7401009.152,0.001,mfvi,1,10,0.25
20000,-1188663.936,-1096972.288,-2942109.696,-7513099.264,-7370083.328,0.001,mfvi,1,10,0.25
25000,-962914.496,-987328.832,-2858261.248,-7363578.88,-7222884.352,0.001,mfvi,1,10,0.25
30000,-966323.008,-1006069.504,-2796547.072,-7267873.792,-7088728.576,0.001,mfvi,1,10,0.25
35000,-1021082.432,-1057998.016,-2759777.024,-7220994.048,-7023826.432,0.001,mfvi,1,10,0.25
40000,-1010807.168,-1068971.904,-2696068.352,-7110887.936,-6947008.512,0.001,mfvi,1,10,0.25
45000,-1015590.784,-1073894.272,-2640343.552,-7045899.264,-6915577.856,0.001,mfvi,1,10,0.25
50000,-1026860.224,-1081635.072,-2594773.76,-6982118.4,-6900632.064,0.001,mfvi,1,10,0.25
55000,-1053259.264,-1096209.792,-2565171.2,-6934727.168,-6818925.056,0.001,mfvi,1,10,0.25
60000,-1090965.76,-1114887.04,-2556732.16,-6910073.856,-6808299.008,0.001,mfvi,1,10,0.25
65000,-1199271.808,-1167401.472,-2552626.688,-6883336.704,-6786845.184,0.001,mfvi,1,10,0.25
70000,-1273877.248,-1203294.208,-2541669.632,-6845159.424,-6756976.64,0.001,mfvi,1,10,0.25
75000,-1402498.048,-1268497.536,-2535936.512,-6802508.8,-6811975.168,0.001,mfvi,1,10,0.25
80000,-1531369.472,-1336727.168,-2530600.96,-6772293.632,-6935669.248,0.001,mfvi,1,10,0.25
85000,-1576279.68,-1361809.792,-2525050.368,-6751033.344,-6911652.864,0.001,mfvi,1,10,0.25
90000,-1605272.064,-1379207.552,-2519671.296,-6726243.328,-6940703.232,0.001,mfvi,1,10,0.25
95000,-1626413.184,-1395887.104,-2520716.8,-6700925.952,-6888626.688,0.001,mfvi,1,10,0.25
100000,-1646637.44,-1413408.256,-2515721.216,-6687989.76,-6854068.224,0.001,mfvi,1,10,0.25
