epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train
0,-20.476219177246094,1,sbvi,0,4
500,0.780716061592102,1,sbvi,0,4
1000,0.8416939973831177,1,sbvi,0,4
1500,0.6429370045661926,1,sbvi,0,4
2000,0.18846100568771362,1,sbvi,0,4
2500,0.629485011100769,1,sbvi,0,4
3000,0.574980616569519,1,sbvi,0,4
3500,0.8314796686172485,1,sbvi,0,4
4000,0.6652697324752808,1,sbvi,0,4
4500,0.7393222451210022,1,sbvi,0,4
5000,-0.31593215465545654,1,sbvi,0,4
5500,0.32185518741607666,1,sbvi,0,4
6000,0.28998225927352905,1,sbvi,0,4
6500,0.2855718731880188,1,sbvi,0,4
7000,0.5489729642868042,1,sbvi,0,4
7500,0.05006889998912811,1,sbvi,0,4
8000,0.043345142155885696,1,sbvi,0,4
8500,-0.040891438722610474,1,sbvi,0,4
9000,0.022825606167316437,1,sbvi,0,4
9500,-0.6482841968536377,1,sbvi,0,4
10000,0.4204809069633484,1,sbvi,0,4
10500,-0.3649572730064392,1,sbvi,0,4
11000,0.6157318353652954,1,sbvi,0,4
11500,-0.3113747835159302,1,sbvi,0,4
12000,0.3222137689590454,1,sbvi,0,4
12500,-0.19958139955997467,1,sbvi,0,4
