epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-1666.1230002548484,1,sbvi,0,50,4
500,-28.50446636955785,1,sbvi,0,50,4
1000,-25.94473041395651,1,sbvi,0,50,4
1500,-24.97456560109497,1,sbvi,0,50,4
2000,-25.144230248215607,1,sbvi,0,50,4
2500,-24.708371427334693,1,sbvi,0,50,4
3000,-25.303431311476597,1,sbvi,0,50,4
3500,-24.974207805070808,1,sbvi,0,50,4
4000,-24.186055643418424,1,sbvi,0,50,4
4500,-24.715199320322597,1,sbvi,0,50,4
5000,-25.897921913081316,1,sbvi,0,50,4
5500,-24.470628886550898,1,sbvi,0,50,4
6000,-25.752943188736605,1,sbvi,0,50,4
6500,-29.151478399021933,1,sbvi,0,50,4
7000,-25.920935387635595,1,sbvi,0,50,4
7500,-26.33888568793785,1,sbvi,0,50,4
8000,-30.584399656557448,1,sbvi,0,50,4
8500,-27.078006015692264,1,sbvi,0,50,4
9000,-26.65340363145534,1,sbvi,0,50,4
9500,-34.29246781585738,1,sbvi,0,50,4
10000,-35.11949646626015,1,sbvi,0,50,4
10500,-32.01746745590834,1,sbvi,0,50,4
11000,-34.516075724015785,1,sbvi,0,50,4
11500,-34.37082084215393,1,sbvi,0,50,4
12000,-35.59969778495378,1,sbvi,0,50,4
12500,-38.94645852213044,1,sbvi,0,50,4
13000,-41.108516569946225,1,sbvi,0,50,4
13500,-42.349755883123215,1,sbvi,0,50,4
14000,-36.33518822387161,1,sbvi,0,50,4
14500,-39.88396431556784,1,sbvi,0,50,4
15000,-45.71644133881002,1,sbvi,0,50,4
15500,-59.65476303138265,1,sbvi,0,50,4
