epoch,ood_ll_iid_with_gap,ood_ll_ood_no_gap,temperature,posterior_type,seed,n_train,frequency
9999,-328.79159403386615,-1225.204568282237,1,mfvi,0,400,1
19999,-316.9969756424615,-263.86296156948214,1,mfvi,0,400,1
29999,-305.4154212640125,-270.1453678505015,1,mfvi,0,400,1
30000,-310.86899926071715,-273.9352640594533,1,mfvi,0,400,1
