epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-58.506532910540464,0.0001,sbvi,0,50,4
500,-22.777836577360027,0.0001,sbvi,0,50,4
1000,-4.28523446626228,0.0001,sbvi,0,50,4
1500,-3.6453518766629474,0.0001,sbvi,0,50,4
2000,-3.5789173720181386,0.0001,sbvi,0,50,4
2500,-3.8387138230045843,0.0001,sbvi,0,50,4
3000,-3.565064710496229,0.0001,sbvi,0,50,4
3500,-3.5578102948919588,0.0001,sbvi,0,50,4
4000,-96.63524536121663,0.0001,sbvi,0,50,4
4500,-3.2240655135698524,0.0001,sbvi,0,50,4
5000,-3.110141666822352,0.0001,sbvi,0,50,4
5500,-3.1575414549034972,0.0001,sbvi,0,50,4
6000,-3.0967887351950094,0.0001,sbvi,0,50,4
6500,-3.0956960995412617,0.0001,sbvi,0,50,4
7000,-3.009456234362603,0.0001,sbvi,0,50,4
7500,-3.0477395890292334,0.0001,sbvi,0,50,4
8000,-3.1694236941901885,0.0001,sbvi,0,50,4
8500,-3.1609552300609214,0.0001,sbvi,0,50,4
9000,-3.303460175153034,0.0001,sbvi,0,50,4
9500,-3.158476183394035,0.0001,sbvi,0,50,4
10000,-3.3380889292345746,0.0001,sbvi,0,50,4
10500,-3.307837541106043,0.0001,sbvi,0,50,4
11000,-4.1779914539012655,0.0001,sbvi,0,50,4
11500,-3.8789313151579,0.0001,sbvi,0,50,4
12000,-3.693198646280137,0.0001,sbvi,0,50,4
12500,-3.6808483710647386,0.0001,sbvi,0,50,4
13000,-3.641318978037004,0.0001,sbvi,0,50,4
13500,-3.667049235645737,0.0001,sbvi,0,50,4
14000,-3.6948057047403413,0.0001,sbvi,0,50,4
14500,-3.7432055691786847,0.0001,sbvi,0,50,4
15000,-3.708211004371929,0.0001,sbvi,0,50,4
15500,-3.7082762128764366,0.0001,sbvi,0,50,4
16000,-3.7147831287183397,0.0001,sbvi,0,50,4
16500,-3.689372463152369,0.0001,sbvi,0,50,4
17000,-3.666089055903801,0.0001,sbvi,0,50,4
17500,-3.6737358925020027,0.0001,sbvi,0,50,4
18000,-4.0389747472015305,0.0001,sbvi,0,50,4
18500,-4.065635686528632,0.0001,sbvi,0,50,4
19000,-4.010098559357697,0.0001,sbvi,0,50,4
19500,-4.036421586139001,0.0001,sbvi,0,50,4
20000,-4.046640115771198,0.0001,sbvi,0,50,4
20500,-3.990893009293276,0.0001,sbvi,0,50,4
21000,-3.985048770246261,0.0001,sbvi,0,50,4
21500,-3.849545889810881,0.0001,sbvi,0,50,4
22000,-3.887391893910319,0.0001,sbvi,0,50,4
22500,-3.874171702433692,0.0001,sbvi,0,50,4
23000,-3.884610123237848,0.0001,sbvi,0,50,4
23500,-4.044787364604656,0.0001,sbvi,0,50,4
24000,-4.011409565362545,0.0001,sbvi,0,50,4
24500,-3.978109642062551,0.0001,sbvi,0,50,4
25000,-4.0867401843699716,0.0001,sbvi,0,50,4
25500,-3.9976359751996795,0.0001,sbvi,0,50,4
26000,-4.0210038497039635,0.0001,sbvi,0,50,4
26500,-3.9671185791208243,0.0001,sbvi,0,50,4
27000,-3.898230539708371,0.0001,sbvi,0,50,4
27500,-3.929372022896327,0.0001,sbvi,0,50,4
28000,-4.076771885875152,0.0001,sbvi,0,50,4
28500,-3.9915555293347103,0.0001,sbvi,0,50,4
29000,-3.9249787349350225,0.0001,sbvi,0,50,4
29500,-3.9691526822075547,0.0001,sbvi,0,50,4
30000,-3.7157950826892745,0.0001,sbvi,0,50,4
30500,-3.7682531042138803,0.0001,sbvi,0,50,4
31000,-3.838722198517221,0.0001,sbvi,0,50,4
31500,-3.8210980210484204,0.0001,sbvi,0,50,4
32000,-3.84271456690645,0.0001,sbvi,0,50,4
32500,-3.805561951715833,0.0001,sbvi,0,50,4
33000,-3.72093208002476,0.0001,sbvi,0,50,4
33500,-3.742861732288433,0.0001,sbvi,0,50,4
34000,-3.650006461164208,0.0001,sbvi,0,50,4
34500,-3.6602541659745285,0.0001,sbvi,0,50,4
35000,-3.4994669898185204,0.0001,sbvi,0,50,4
35500,-3.5385521275785785,0.0001,sbvi,0,50,4
36000,-3.5825919978131147,0.0001,sbvi,0,50,4
36500,-3.462034183250323,0.0001,sbvi,0,50,4
37000,-3.546172684881416,0.0001,sbvi,0,50,4
37500,-3.494402915889769,0.0001,sbvi,0,50,4
38000,-3.4481760018383922,0.0001,sbvi,0,50,4
38500,-3.589588289573785,0.0001,sbvi,0,50,4
39000,-3.5873808618346907,0.0001,sbvi,0,50,4
39500,-3.5888931014665797,0.0001,sbvi,0,50,4
40000,-3.5638230776489612,0.0001,sbvi,0,50,4
40500,-3.8030072522651337,0.0001,sbvi,0,50,4
