epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-61578.568,-57421.352,-162126.72,-16774989.824,-1696125681.664,1,sbvi,0,1000,1.0
10000,0.7932183837890625,0.7070856323242187,-2.368754638671875,-15909.176,-3900931.072,1,sbvi,0,1000,1.0
20000,0.7480865478515625,0.75934130859375,-4.54273876953125,-7327.46,-1818207.744,1,sbvi,0,1000,1.0
30000,-12.0641953125,-12.04823828125,-17.46585546875,-6781.745,-1754821.12,1,sbvi,0,1000,1.0
40000,-1.939411376953125,-1.345503173828125,-1.292143798828125,-4613.253,-1111555.072,1,sbvi,0,1000,1.0
50000,0.7976532592773438,0.8408453369140625,-0.4403769226074219,-1765.6865,-330954.816,1,sbvi,0,1000,1.0
60000,0.8931053466796876,0.8514517822265625,-0.33011065673828127,-2331.628,-574808.192,1,sbvi,0,1000,1.0
70000,-0.05769879150390625,-0.19141119384765626,-3.37748828125,-682.5625,-162409.616,1,sbvi,0,1000,1.0
80000,-0.14378790283203124,-0.15583255004882812,-1.8305758056640624,-2656.02825,-496215.872,1,sbvi,0,1000,1.0
90000,0.777113037109375,0.6800120849609375,-1.207183349609375,-2722.73225,-536990.72,1,sbvi,0,1000,1.0
100000,0.8709505615234375,0.75561474609375,-2.396604248046875,-2177.63975,-370717.824,1,sbvi,0,1000,1.0
110000,-1.139822509765625,-0.9940347900390625,-3.454820556640625,-583.319375,-100191.104,1,sbvi,0,1000,1.0
120000,0.43833807373046874,0.5027052612304688,-3.747810791015625,-165.735484375,-29578.448,1,sbvi,0,1000,1.0
130000,0.023361663818359375,0.20277774047851563,-3.865736083984375,-284.0228125,-45742.252,1,sbvi,0,1000,1.0
140000,0.481401123046875,0.48513531494140627,-4.038276611328125,-362.06415625,-56141.996,1,sbvi,0,1000,1.0
150000,0.70635498046875,0.6234615478515625,-3.98797900390625,-352.2811875,-53117.64,1,sbvi,0,1000,1.0
160000,0.6754833374023438,0.557198974609375,-4.1964501953125,-349.8733125,-55589.128,1,sbvi,0,1000,1.0
170000,0.4384644775390625,0.3251684265136719,-4.007064453125,-367.2310625,-53994.08,1,sbvi,0,1000,1.0
180000,0.7253387451171875,0.6523377075195312,-3.989630126953125,-333.784125,-50695.68,1,sbvi,0,1000,1.0
190000,0.7102311401367187,0.6113944091796875,-4.057441650390625,-370.2265,-55946.052,1,sbvi,0,1000,1.0
200000,0.8081009521484375,0.6771810302734375,-3.99362890625,-389.3684375,-59754.736,1,sbvi,0,1000,1.0
210000,0.4974588623046875,0.4697819519042969,-3.9229560546875,-395.98459375,-60715.856,1,sbvi,0,1000,1.0
220000,0.7999111938476563,0.7096478271484375,-4.00388232421875,-386.5360625,-58725.28,1,sbvi,0,1000,1.0
230000,0.565233154296875,0.39612966918945314,-4.0722822265625,-378.66159375,-56032.256,1,sbvi,0,1000,1.0
240000,0.8182781982421875,0.6989780883789063,-3.996135009765625,-387.1973125,-58855.16,1,sbvi,0,1000,1.0
250000,0.6453290405273437,0.451816650390625,-3.96228466796875,-360.7435,-55487.284,1,sbvi,0,1000,1.0
260000,0.7567572021484374,0.624522705078125,-3.89387548828125,-389.5378125,-58888.556,1,sbvi,0,1000,1.0
270000,0.5069515686035156,0.4984742736816406,-4.068873779296875,-355.0149375,-55704.884,1,sbvi,0,1000,1.0
280000,0.6913282470703125,0.5115326538085937,-3.992979736328125,-374.58459375,-57979.028,1,sbvi,0,1000,1.0
290000,0.75518310546875,0.6211102294921875,-4.0466962890625,-375.515375,-55112.36,1,sbvi,0,1000,1.0
300000,0.75723974609375,0.5037901306152344,-3.92191796875,-330.9449375,-50996.44,1,sbvi,0,1000,1.0
